"Date","Season","Round","Venue","Player","Team","Opposition","Status","Match_id","GA","CP","UP","ED","DE","CM","MI5","One.Percenters","BO","TOG","K","HB","D","M","G","B","T","HO","I50","CL","CG","R50","FF","FA","AF","SC","CCL","SCL","SI","MG","TO","ITC","T5"
2023-03-16,2023,"Round 1","MCG","Tim Taranto","Richmond","Carlton","Home",10751,0,12,20,18,56.2,0,0,0,0,80,18,14,32,3,0,2,8,0,4,5,8,3,1,1,123,103,3,2,4,542,9,3,3
2023-03-16,2023,"Round 1","MCG","Daniel Rioli","Richmond","Carlton","Home",10751,1,6,17,25,92.6,1,0,1,3,84,17,10,27,7,0,0,4,0,5,0,2,5,0,0,108,126,0,0,5,681,5,7,0
2023-03-16,2023,"Round 1","MCG","Dustin Martin","Richmond","Carlton","Home",10751,1,10,13,13,56.5,2,0,1,1,82,15,8,23,6,1,0,0,0,8,1,5,1,0,3,76,84,0,1,5,432,7,1,0
2023-03-16,2023,"Round 1","MCG","Dion Prestia","Richmond","Carlton","Home",10751,0,13,11,17,73.9,0,1,1,0,81,10,13,23,4,0,1,1,0,2,5,3,1,1,1,71,72,1,4,3,316,4,5,0
2023-03-16,2023,"Round 1","MCG","Jack Graham","Richmond","Carlton","Home",10751,0,9,11,14,70,0,0,1,0,88,11,9,20,1,0,2,9,0,5,2,6,0,3,2,89,87,0,2,5,283,7,4,1
2023-03-16,2023,"Round 1","MCG","Trent Cotchin","Richmond","Carlton","Home",10751,0,11,7,12,66.7,0,0,2,0,67,9,9,18,3,0,0,3,0,3,4,5,3,0,3,57,69,0,4,3,263,5,3,0
2023-03-16,2023,"Round 1","MCG","Jacob Hopper","Richmond","Carlton","Home",10751,1,7,12,11,61.1,0,0,1,0,72,12,6,18,3,0,0,3,0,6,1,3,1,2,0,71,67,0,1,1,381,6,3,2
2023-03-16,2023,"Round 1","MCG","Shai Bolton","Richmond","Carlton","Home",10751,1,8,12,12,66.7,1,2,1,1,88,15,3,18,6,1,1,4,0,7,3,5,0,2,2,88,76,2,1,3,567,5,1,1
2023-03-16,2023,"Round 1","MCG","Kamdyn McIntosh","Richmond","Carlton","Home",10751,1,4,15,12,70.6,0,0,2,0,82,11,6,17,5,0,0,3,0,3,1,2,2,0,1,69,73,0,1,3,262,3,2,0
2023-03-16,2023,"Round 1","MCG","Jayden Short","Richmond","Carlton","Home",10751,1,3,13,13,76.5,0,0,0,1,77,15,2,17,6,0,0,3,0,4,1,0,4,0,0,79,79,0,1,4,479,5,1,0
2023-03-16,2023,"Round 1","MCG","Liam Baker","Richmond","Carlton","Home",10751,0,4,10,12,80,0,0,0,1,84,10,5,15,5,0,0,1,0,1,0,2,2,2,2,55,63,0,0,4,273,0,7,0
2023-03-16,2023,"Round 1","MCG","Toby Nankervis","Richmond","Carlton","Home",10751,0,11,2,5,35.7,0,0,5,0,84,8,6,14,1,0,0,11,37,1,5,5,1,2,2,116,112,0,5,3,170,2,3,2
2023-03-16,2023,"Round 1","MCG","Nathan Broad","Richmond","Carlton","Home",10751,0,2,11,11,84.6,1,0,3,0,90,11,2,13,7,0,0,3,0,2,1,2,2,0,0,70,66,0,1,1,209,3,3,1
2023-03-16,2023,"Round 1","MCG","Jack Riewoldt","Richmond","Carlton","Home",10751,0,10,3,10,83.3,4,1,2,0,95,9,3,12,6,1,0,5,1,4,1,3,0,1,1,76,89,0,1,2,197,3,3,4
2023-03-16,2023,"Round 1","MCG","Dylan Grimes","Richmond","Carlton","Home",10751,0,4,5,11,91.7,1,0,4,0,82,8,4,12,5,0,0,2,0,0,0,0,1,0,0,55,77,0,0,2,107,1,6,0
2023-03-16,2023,"Round 1","MCG","Nick Vlastuin","Richmond","Carlton","Home",10751,0,2,7,9,81.8,0,0,4,0,91,9,2,11,4,0,1,2,0,2,0,0,2,1,0,53,57,0,0,2,205,1,4,0
2023-03-16,2023,"Round 1","MCG","Maurice Rioli","Richmond","Carlton","Home",10751,0,4,9,8,72.7,0,0,1,1,74,7,4,11,2,2,0,3,0,2,1,3,0,1,1,57,59,0,1,4,208,3,1,2
2023-03-16,2023,"Round 1","MCG","Tom Lynch","Richmond","Carlton","Home",10751,0,9,3,6,60,4,5,5,0,89,9,1,10,6,3,3,0,1,1,2,3,0,0,2,63,93,0,2,6,176,2,0,0
2023-03-16,2023,"Round 1","MCG","Marlion Pickett  ↗","Richmond","Carlton","Home",10751,0,6,5,8,80,1,0,2,0,51,4,6,10,2,0,0,2,0,2,0,4,1,1,3,30,43,0,0,1,126,3,6,0
2023-03-16,2023,"Round 1","MCG","Ben Miller","Richmond","Carlton","Home",10751,0,5,5,8,88.9,0,1,4,0,80,5,4,9,4,0,0,1,5,1,3,1,1,1,0,45,71,0,3,4,84,1,3,0
2023-03-16,2023,"Round 1","MCG","Noah Balta","Richmond","Carlton","Home",10751,0,5,2,5,62.5,2,0,2,0,87,6,2,8,3,0,0,1,0,1,0,2,4,0,0,35,37,0,0,1,199,2,6,0
2023-03-16,2023,"Round 1","MCG","Rhyan Mansell","Richmond","Carlton","Home",10751,0,3,4,5,71.4,0,0,1,0,67,5,2,7,4,0,0,1,0,2,0,2,0,0,1,32,29,0,0,2,93,1,1,0
2023-03-16,2023,"Round 1","MCG","Jack Ross  ↙","Richmond","Carlton","Home",10751,0,1,2,3,75,0,1,1,0,25,4,0,4,2,0,0,0,0,0,0,1,1,1,0,19,17,0,0,0,65,1,2,0
2023-03-16,2023,"Round 1","MCG","George Hewett","Carlton","Richmond","Away",10751,0,14,13,20,71.4,0,0,0,0,71,10,18,28,5,0,0,4,0,2,8,3,3,2,0,99,89,5,3,3,122,2,2,0
2023-03-16,2023,"Round 1","MCG","Sam Docherty","Carlton","Richmond","Away",10751,0,2,18,19,76,0,0,0,0,84,23,2,25,8,1,0,2,0,2,1,3,6,2,1,110,108,0,1,6,553,5,5,0
2023-03-16,2023,"Round 1","MCG","Patrick Cripps","Carlton","Richmond","Away",10751,0,15,11,17,68,1,0,2,0,83,9,16,25,2,0,1,6,0,2,7,3,2,0,2,84,121,3,4,5,292,5,1,2
2023-03-16,2023,"Round 1","MCG","Matthew Kennedy","Carlton","Richmond","Away",10751,0,9,13,16,72.7,0,1,0,0,69,13,9,22,5,0,1,5,0,5,4,1,3,1,1,91,96,1,3,4,425,3,1,0
2023-03-16,2023,"Round 1","MCG","Mitch McGovern","Carlton","Richmond","Away",10751,0,8,11,14,66.7,3,0,4,0,76,17,4,21,7,0,0,4,0,3,1,4,8,0,1,93,106,0,1,5,542,4,9,0
2023-03-16,2023,"Round 1","MCG","Adam Cerra","Carlton","Richmond","Away",10751,1,10,13,16,76.2,0,0,3,0,73,14,7,21,6,0,0,3,0,3,2,3,1,3,0,89,100,0,2,5,389,3,4,1
2023-03-16,2023,"Round 1","MCG","Jacob Weitering","Carlton","Richmond","Away",10751,0,7,14,15,75,2,0,8,1,100,17,3,20,11,0,0,1,0,1,0,2,10,1,0,95,120,0,0,3,487,3,8,0
2023-03-16,2023,"Round 1","MCG","Lewis Young","Carlton","Richmond","Away",10751,0,8,8,13,65,2,0,5,0,95,14,6,20,8,0,0,1,0,1,1,3,3,1,1,80,79,0,1,1,235,7,14,0
2023-03-16,2023,"Round 1","MCG","Adam Saad","Carlton","Richmond","Away",10751,0,8,10,17,94.4,0,0,5,5,86,13,5,18,3,0,0,2,0,1,0,2,7,2,2,62,115,0,0,5,430,1,8,0
2023-03-16,2023,"Round 1","MCG","Blake Acres","Carlton","Richmond","Away",10751,0,5,13,11,68.8,0,0,3,0,84,10,6,16,5,0,0,2,0,2,0,5,2,2,2,61,62,0,0,1,228,4,4,1
2023-03-16,2023,"Round 1","MCG","Edward Curnow","Carlton","Richmond","Away",10751,2,3,11,8,57.1,0,0,0,0,86,12,2,14,6,0,0,4,0,4,1,3,1,0,0,74,62,0,1,4,300,5,1,0
2023-03-16,2023,"Round 1","MCG","Nic Newman","Carlton","Richmond","Away",10751,0,5,9,11,78.6,0,0,4,0,90,9,5,14,5,0,0,2,0,0,0,0,5,1,0,61,76,0,0,0,240,3,5,0
2023-03-16,2023,"Round 1","MCG","Harry McKay","Carlton","Richmond","Away",10751,1,8,7,6,46.2,4,2,2,0,96,11,2,13,10,1,2,1,0,6,0,4,0,0,1,76,60,0,0,6,394,7,1,0
2023-03-16,2023,"Round 1","MCG","Tom De Koning","Carlton","Richmond","Away",10751,0,10,3,8,61.5,1,0,3,0,79,7,6,13,2,0,1,3,24,1,3,3,1,3,1,76,88,1,2,4,167,0,3,1
2023-03-16,2023,"Round 1","MCG","Oliver Hollands","Carlton","Richmond","Away",10751,0,5,8,8,72.7,0,0,3,0,81,5,6,11,2,0,1,3,0,0,2,2,3,1,1,44,56,0,2,3,155,3,2,1
2023-03-16,2023,"Round 1","MCG","Charlie Curnow","Carlton","Richmond","Away",10751,0,4,4,8,80,1,1,1,0,95,8,2,10,1,3,0,1,0,4,0,4,0,0,1,50,62,0,0,6,191,6,0,1
2023-03-16,2023,"Round 1","MCG","Matt Owies","Carlton","Richmond","Away",10751,0,3,8,6,60,0,0,0,0,70,5,5,10,1,1,1,2,0,1,0,4,0,1,2,38,33,0,0,3,102,5,1,1
2023-03-16,2023,"Round 1","MCG","Jesse Motlop","Carlton","Richmond","Away",10751,0,5,5,6,60,1,0,0,0,81,5,5,10,4,0,0,2,0,2,0,3,0,1,1,43,29,0,0,2,156,5,1,1
2023-03-16,2023,"Round 1","MCG","Zac Fisher","Carlton","Richmond","Away",10751,0,3,6,5,71.4,0,0,2,0,67,5,2,7,1,1,0,0,0,0,1,0,0,0,0,28,31,0,1,3,159,0,1,0
2023-03-16,2023,"Round 1","MCG","Lachlan Cowan  ↗","Carlton","Richmond","Away",10751,0,6,2,4,57.1,2,0,2,0,53,6,1,7,2,0,0,2,0,1,0,2,1,1,0,35,38,0,0,2,166,3,6,0
2023-03-16,2023,"Round 1","MCG","Jack Martin","Carlton","Richmond","Away",10751,0,4,2,4,66.7,0,0,2,0,71,3,3,6,1,0,1,3,0,2,0,0,0,1,0,32,40,0,0,4,59,0,0,2
2023-03-16,2023,"Round 1","MCG","Jack Silvagni","Carlton","Richmond","Away",10751,0,5,1,5,100,1,1,3,0,85,2,3,5,2,1,0,2,2,1,1,3,0,1,2,29,45,0,1,2,53,0,1,0
2023-03-16,2023,"Round 1","MCG","Lochie O'Brien  ↙","Carlton","Richmond","Away",10751,0,2,2,3,75,0,0,0,4,25,3,1,4,0,0,0,0,0,1,0,0,1,1,0,12,30,0,0,0,88,1,1,0
2023-03-17,2023,"Round 1","MCG","Patrick Dangerfield","Geelong","Collingwood","Home",10752,0,15,7,12,54.5,1,0,3,1,62,9,13,22,3,1,0,1,0,2,6,10,0,0,2,66,61,6,0,5,236,4,3,0
2023-03-17,2023,"Round 1","MCG","Isaac Smith","Geelong","Collingwood","Home",10752,1,3,14,17,81,1,0,1,1,88,19,2,21,6,1,0,2,0,8,1,2,6,1,1,91,105,0,1,6,730,7,2,2
2023-03-17,2023,"Round 1","MCG","Tom Atkins","Geelong","Collingwood","Home",10752,0,11,9,18,85.7,0,0,0,0,80,9,12,21,0,1,0,4,0,2,5,2,2,3,2,70,98,2,3,3,259,1,6,0
2023-03-17,2023,"Round 1","MCG","Gryan Miers","Geelong","Collingwood","Home",10752,3,7,12,12,63.2,1,3,2,0,87,7,12,19,5,0,2,0,0,1,1,6,0,2,3,55,56,1,0,11,221,6,1,0
2023-03-17,2023,"Round 1","MCG","Zach Tuohy","Geelong","Collingwood","Home",10752,0,9,5,13,72.2,0,1,0,1,92,13,5,18,4,2,0,0,0,0,0,5,9,0,1,70,71,0,0,2,514,3,9,0
2023-03-17,2023,"Round 1","MCG","Tyson Stengle","Geelong","Collingwood","Home",10752,1,3,13,10,58.8,0,2,1,1,76,10,7,17,3,2,0,1,0,3,1,2,0,0,1,66,70,0,1,5,269,1,1,0
2023-03-17,2023,"Round 1","MCG","Tanner Bruhn","Geelong","Collingwood","Home",10752,1,7,10,8,47.1,0,0,1,0,64,9,8,17,2,0,0,4,0,2,3,3,1,0,0,65,58,3,0,2,309,5,1,0
2023-03-17,2023,"Round 1","MCG","Max Holmes","Geelong","Collingwood","Home",10752,0,5,13,14,82.4,0,0,2,0,80,10,7,17,1,1,0,4,0,3,2,2,1,1,0,70,76,1,1,4,439,4,2,0
2023-03-17,2023,"Round 1","MCG","Rhys Stanley","Geelong","Collingwood","Home",10752,0,6,6,8,50,0,0,3,0,85,10,6,16,1,0,0,2,29,3,2,7,4,2,3,75,70,0,2,3,307,5,2,0
2023-03-17,2023,"Round 1","MCG","Jeremy Cameron","Geelong","Collingwood","Home",10752,1,2,14,10,62.5,0,2,1,0,100,16,0,16,8,2,1,0,0,7,2,1,0,0,0,85,80,0,2,8,365,1,1,0
2023-03-17,2023,"Round 1","MCG","Cameron Guthrie","Geelong","Collingwood","Home",10752,0,7,9,9,60,0,0,3,0,74,10,5,15,1,0,0,4,0,2,3,3,2,1,2,54,64,2,1,0,229,3,0,0
2023-03-17,2023,"Round 1","MCG","Mark O'Connor","Geelong","Collingwood","Home",10752,0,5,10,14,93.3,1,0,1,0,92,8,7,15,3,0,0,4,0,0,0,0,4,2,0,65,89,0,0,1,303,3,6,0
2023-03-17,2023,"Round 1","MCG","Oliver Henry","Geelong","Collingwood","Home",10752,0,10,6,14,93.3,2,1,0,0,83,8,7,15,6,2,0,2,0,0,2,2,1,4,1,77,82,0,2,5,198,3,3,0
2023-03-17,2023,"Round 1","MCG","Mark Blicavs","Geelong","Collingwood","Home",10752,0,7,5,10,76.9,1,0,1,0,89,5,8,13,2,0,0,5,5,3,5,3,0,2,2,58,69,1,4,4,177,2,0,0
2023-03-17,2023,"Round 1","MCG","Zach Guthrie","Geelong","Collingwood","Home",10752,0,3,9,10,83.3,1,0,4,0,91,8,4,12,7,0,0,2,0,2,0,0,3,0,0,61,61,0,0,1,280,4,6,0
2023-03-17,2023,"Round 1","MCG","Tom Hawkins","Geelong","Collingwood","Home",10752,2,7,4,7,63.6,2,3,0,0,86,6,5,11,4,2,2,0,4,1,0,2,0,1,0,59,75,0,0,7,209,2,1,0
2023-03-17,2023,"Round 1","MCG","Jed Bews","Geelong","Collingwood","Home",10752,0,6,4,6,54.5,0,0,1,0,80,6,5,11,2,0,0,1,0,1,0,0,2,0,0,38,47,0,0,0,214,2,5,0
2023-03-17,2023,"Round 1","MCG","Bradley Close","Geelong","Collingwood","Home",10752,0,5,5,5,50,0,1,2,0,80,5,5,10,2,0,2,4,0,2,2,1,0,1,0,50,46,1,1,5,130,0,0,3
2023-03-17,2023,"Round 1","MCG","Gary Rohan","Geelong","Collingwood","Home",10752,0,1,7,6,75,1,3,1,0,81,5,3,8,5,2,0,1,0,3,0,3,0,0,2,46,51,0,0,4,182,3,1,1
2023-03-17,2023,"Round 1","MCG","Sam De Koning","Geelong","Collingwood","Home",10752,0,4,3,6,85.7,0,0,4,0,84,2,5,7,0,0,0,0,0,0,0,0,0,0,0,16,37,0,0,2,109,1,4,0
2023-03-17,2023,"Round 1","MCG","Esava Ratugolea","Geelong","Collingwood","Home",10752,0,4,2,5,83.3,2,0,11,0,94,4,2,6,4,0,0,0,0,0,0,4,5,0,3,19,55,0,0,0,102,2,6,0
2023-03-17,2023,"Round 1","MCG","Brandan Parfitt  ↙","Geelong","Collingwood","Home",10752,0,2,3,4,80,0,0,0,0,41,0,5,5,0,0,0,2,0,1,2,2,0,0,1,15,17,0,2,1,23,0,0,0
2023-03-17,2023,"Round 1","MCG","Thomas Stewart  ↗","Geelong","Collingwood","Home",10752,0,1,0,3,100,0,0,1,0,12,3,0,3,0,0,0,1,0,0,0,0,3,1,0,14,18,0,0,2,138,0,1,0
2023-03-17,2023,"Round 1","MCG","Nick Daicos","Collingwood","Geelong","Away",10752,1,10,21,32,91.4,0,0,1,1,86,21,14,35,7,0,0,0,0,5,3,2,3,2,0,114,129,0,3,9,579,1,5,0
2023-03-17,2023,"Round 1","MCG","John Noble","Collingwood","Geelong","Away",10752,2,5,23,24,82.8,0,0,0,0,82,23,6,29,7,0,0,1,0,5,0,4,6,2,1,105,105,0,0,7,637,6,4,0
2023-03-17,2023,"Round 1","MCG","Scott Pendlebury","Collingwood","Geelong","Away",10752,1,10,15,21,77.8,0,0,0,0,82,13,14,27,4,1,0,8,0,2,4,1,0,1,0,118,129,1,3,9,369,4,6,2
2023-03-17,2023,"Round 1","MCG","Josh Daicos","Collingwood","Geelong","Away",10752,0,9,18,21,77.8,0,0,1,0,92,16,11,27,3,0,0,3,0,6,5,0,5,0,0,91,121,0,5,9,469,1,2,0
2023-03-17,2023,"Round 1","MCG","Jordan De Goey","Collingwood","Geelong","Away",10752,3,7,18,19,76,0,3,2,0,84,12,13,25,8,3,0,2,0,6,5,3,0,1,0,113,130,2,3,11,418,4,1,0
2023-03-17,2023,"Round 1","MCG","Jack Crisp","Collingwood","Geelong","Away",10752,1,9,13,12,54.5,0,1,0,2,78,11,11,22,4,0,1,4,0,4,3,3,1,0,1,81,90,2,1,6,376,2,3,0
2023-03-17,2023,"Round 1","MCG","Tom Mitchell","Collingwood","Geelong","Away",10752,0,14,7,17,81,0,1,0,0,76,9,12,21,3,2,0,4,0,2,10,2,0,2,2,84,109,5,5,6,272,3,1,1
2023-03-17,2023,"Round 1","MCG","Beau McCreery","Collingwood","Geelong","Away",10752,2,5,15,17,85,0,1,1,0,72,13,7,20,5,2,0,1,0,5,1,1,0,0,1,81,108,1,0,8,413,1,0,0
2023-03-17,2023,"Round 1","MCG","Steele Sidebottom","Collingwood","Geelong","Away",10752,1,6,13,17,89.5,0,0,2,2,88,8,11,19,5,0,0,4,0,3,2,4,0,0,2,71,84,1,1,4,332,3,4,1
2023-03-17,2023,"Round 1","MCG","Brayden Maynard","Collingwood","Geelong","Away",10752,1,6,12,16,84.2,0,0,3,0,86,13,6,19,7,0,0,2,0,2,0,4,1,1,2,75,82,0,0,5,281,3,9,0
2023-03-17,2023,"Round 1","MCG","Will H-Elliott","Collingwood","Geelong","Away",10752,0,7,9,9,50,1,0,4,0,71,12,6,18,5,0,0,2,0,2,3,6,2,1,0,72,55,0,3,4,319,10,2,0
2023-03-17,2023,"Round 1","MCG","Taylor Adams","Collingwood","Geelong","Away",10752,3,5,12,13,81.2,0,0,0,0,71,8,8,16,3,1,1,3,0,4,3,5,0,0,2,62,68,1,2,9,200,4,0,2
2023-03-17,2023,"Round 1","MCG","Jamie Elliott","Collingwood","Geelong","Away",10752,0,1,12,7,53.8,0,2,0,0,89,8,5,13,6,0,2,1,0,2,0,2,1,0,0,58,35,0,0,4,134,3,0,1
2023-03-17,2023,"Round 1","MCG","Darcy Moore","Collingwood","Geelong","Away",10752,0,9,4,11,84.6,2,0,12,0,100,12,1,13,5,0,0,1,0,2,0,4,5,2,0,59,92,0,0,4,327,4,9,0
2023-03-17,2023,"Round 1","MCG","Darcy Cameron","Collingwood","Geelong","Away",10752,0,9,4,6,54.5,2,0,3,0,77,8,3,11,4,0,1,2,29,0,3,4,0,4,3,75,103,1,2,6,81,1,3,0
2023-03-17,2023,"Round 1","MCG","Bobby Hill","Collingwood","Geelong","Away",10752,1,2,10,9,90,0,2,0,0,81,8,2,10,7,3,0,3,0,5,1,1,0,2,0,81,77,0,1,4,318,2,1,0
2023-03-17,2023,"Round 1","MCG","Brody Mihocek","Collingwood","Geelong","Away",10752,0,4,5,5,55.6,1,2,1,0,85,6,3,9,5,2,1,2,0,2,0,3,0,2,1,59,45,0,0,5,168,3,1,1
2023-03-17,2023,"Round 1","MCG","Jeremy Howe  ↗","Collingwood","Geelong","Away",10752,0,1,7,6,75,0,0,3,0,46,6,2,8,3,0,0,0,0,1,0,0,2,0,0,31,38,0,0,2,194,1,2,0
2023-03-17,2023,"Round 1","MCG","Isaac Quaynor","Collingwood","Geelong","Away",10752,0,5,3,6,75,1,0,2,0,79,4,4,8,2,0,0,4,0,0,0,3,1,1,2,37,37,0,0,3,16,2,5,0
2023-03-17,2023,"Round 1","MCG","Daniel McStay","Collingwood","Geelong","Away",10752,0,2,4,4,66.7,0,1,1,0,95,4,2,6,3,1,1,2,0,0,0,0,0,1,0,41,41,0,0,4,27,0,0,1
2023-03-17,2023,"Round 1","MCG","Mason Cox","Collingwood","Geelong","Away",10752,1,5,2,6,100,3,2,1,0,52,6,0,6,5,2,0,1,16,4,1,2,0,0,2,59,69,1,0,5,222,2,0,1
2023-03-17,2023,"Round 1","MCG","Nathan Murphy","Collingwood","Geelong","Away",10752,0,1,5,5,83.3,0,0,9,0,88,5,1,6,3,0,0,0,0,0,0,2,2,1,2,21,37,0,0,1,72,1,3,0
2023-03-17,2023,"Round 1","MCG","Reef McInnes  ↙","Collingwood","Geelong","Away",10752,1,3,1,3,75,0,1,0,0,38,3,1,4,1,2,1,2,0,0,0,0,0,1,0,36,61,0,0,4,45,0,1,2
2023-03-18,2023,"Round 1","Marvel Stadium","Harry Sheezel","North Melbourne","West Coast","Home",10753,1,9,21,25,73.5,0,0,2,1,86,22,12,34,9,0,0,0,0,4,1,5,8,1,0,118,114,0,1,3,631,9,6,0
2023-03-18,2023,"Round 1","Marvel Stadium","Luke D-Uniacke","North Melbourne","West Coast","Home",10753,1,19,13,25,78.1,0,0,1,0,87,12,20,32,1,1,1,5,0,7,10,1,0,2,0,108,143,3,7,8,434,4,3,0
2023-03-18,2023,"Round 1","Marvel Stadium","Jack Ziebell","North Melbourne","West Coast","Home",10753,0,0,18,25,96.2,0,0,3,0,84,22,4,26,9,0,0,2,0,4,0,0,6,0,0,109,102,0,0,4,667,5,3,0
2023-03-18,2023,"Round 1","Marvel Stadium","Jy Simpkin","North Melbourne","West Coast","Home",10753,0,12,14,20,80,0,0,2,0,86,13,12,25,3,0,0,5,0,3,7,6,2,3,3,86,88,3,4,6,333,4,1,0
2023-03-18,2023,"Round 1","Marvel Stadium","Tom Powell","North Melbourne","West Coast","Home",10753,0,11,13,17,70.8,0,0,0,1,78,8,16,24,3,0,1,4,0,4,4,6,0,0,3,73,72,1,3,8,290,3,2,1
2023-03-18,2023,"Round 1","Marvel Stadium","Luke McDonald","North Melbourne","West Coast","Home",10753,0,9,14,16,72.7,0,0,10,0,89,15,7,22,5,0,0,6,0,1,0,5,5,2,4,88,110,0,0,0,392,7,8,0
2023-03-18,2023,"Round 1","Marvel Stadium","Liam Shiels","North Melbourne","West Coast","Home",10753,0,5,12,13,68.4,1,1,0,0,84,9,10,19,3,0,1,4,0,2,1,4,1,1,2,68,56,0,1,3,191,3,4,1
2023-03-18,2023,"Round 1","Marvel Stadium","Bailey Scott","North Melbourne","West Coast","Home",10753,1,5,13,10,58.8,0,0,1,0,84,10,7,17,5,0,1,4,0,3,1,2,1,0,0,76,69,0,1,5,329,3,2,0
2023-03-18,2023,"Round 1","Marvel Stadium","Curtis Taylor","North Melbourne","West Coast","Home",10753,0,3,12,9,52.9,1,1,0,0,84,12,5,17,6,0,1,3,0,2,1,3,1,0,0,77,59,0,1,4,283,4,1,1
2023-03-18,2023,"Round 1","Marvel Stadium","Will Phillips  ↙","North Melbourne","West Coast","Home",10753,1,8,10,13,76.5,0,0,0,1,53,5,12,17,0,0,1,2,0,3,4,1,0,1,1,46,65,0,4,5,144,4,2,0
2023-03-18,2023,"Round 1","Marvel Stadium","Ben Cunnington","North Melbourne","West Coast","Home",10753,0,8,10,10,62.5,1,1,0,0,75,8,8,16,3,0,1,3,0,3,1,4,0,2,1,61,58,0,1,5,198,5,3,1
2023-03-18,2023,"Round 1","Marvel Stadium","Hugh Greenwood","North Melbourne","West Coast","Home",10753,1,11,5,9,60,0,0,2,0,76,8,7,15,1,0,0,5,11,1,4,1,1,2,0,74,87,1,3,5,173,0,4,0
2023-03-18,2023,"Round 1","Marvel Stadium","Aiden Bonar","North Melbourne","West Coast","Home",10753,0,6,9,15,100,1,0,5,1,85,5,10,15,5,0,0,2,0,0,0,1,0,0,0,58,82,0,0,3,38,1,7,0
2023-03-18,2023,"Round 1","Marvel Stadium","Josh Goater","North Melbourne","West Coast","Home",10753,0,5,10,10,66.7,0,0,5,0,81,8,7,15,3,0,1,0,0,1,0,1,2,1,1,46,57,0,0,2,202,0,5,0
2023-03-18,2023,"Round 1","Marvel Stadium","Cameron Zurhaar","North Melbourne","West Coast","Home",10753,2,7,7,11,78.6,0,0,1,0,81,8,6,14,1,2,0,1,0,4,1,1,0,1,0,56,93,0,1,8,313,2,2,1
2023-03-18,2023,"Round 1","Marvel Stadium","Charlie Comben","North Melbourne","West Coast","Home",10753,2,7,7,8,61.5,0,1,3,0,81,7,6,13,3,1,1,6,12,1,3,3,0,1,2,80,83,1,2,11,219,4,1,0
2023-03-18,2023,"Round 1","Marvel Stadium","Miller Bergman","North Melbourne","West Coast","Home",10753,0,4,9,12,92.3,1,0,1,0,86,9,4,13,3,0,0,0,0,3,0,1,2,2,0,46,52,0,0,4,230,2,4,0
2023-03-18,2023,"Round 1","Marvel Stadium","Griffin Logue","North Melbourne","West Coast","Home",10753,0,5,6,8,80,1,0,7,1,96,6,4,10,4,0,0,0,0,0,0,3,2,1,2,33,64,0,0,0,107,2,6,0
2023-03-18,2023,"Round 1","Marvel Stadium","Nick Larkey","North Melbourne","West Coast","Home",10753,0,5,4,9,100,1,2,1,0,95,7,2,9,3,6,0,1,0,0,0,0,0,2,0,76,89,0,0,7,169,0,0,1
2023-03-18,2023,"Round 1","Marvel Stadium","Kayne Turner","North Melbourne","West Coast","Home",10753,0,4,4,5,62.5,0,0,0,1,69,4,4,8,1,0,0,9,0,1,1,1,0,1,0,60,62,0,1,1,93,1,1,1
2023-03-18,2023,"Round 1","Marvel Stadium","Jaidyn Stephenson","North Melbourne","West Coast","Home",10753,0,1,7,3,37.5,0,1,0,0,66,4,4,8,2,0,1,5,0,1,0,3,2,0,0,47,27,0,0,2,124,3,0,4
2023-03-18,2023,"Round 1","Marvel Stadium","Paul Curtis","North Melbourne","West Coast","Home",10753,0,4,4,5,62.5,1,2,1,0,78,6,2,8,3,2,1,1,0,1,1,2,1,1,1,46,50,0,1,4,167,3,0,1
2023-03-18,2023,"Round 1","Marvel Stadium","Tristan Xerri  ↗","North Melbourne","West Coast","Home",10753,0,4,1,3,60,1,0,0,0,15,0,5,5,1,0,0,1,9,0,1,0,0,0,0,26,35,1,0,1,-22,0,0,1
2023-03-18,2023,"Round 1","Marvel Stadium","Luke Shuey","West Coast","North Melbourne","Away",10753,1,7,20,18,66.7,0,0,1,0,74,18,9,27,4,1,1,8,0,7,4,4,2,1,2,118,112,2,2,5,594,7,0,0
2023-03-18,2023,"Round 1","Marvel Stadium","Shannon Hurn","West Coast","North Melbourne","Away",10753,0,5,9,22,88,0,0,6,0,81,19,6,25,4,0,0,2,0,2,0,3,7,1,3,81,110,0,0,2,598,3,9,0
2023-03-18,2023,"Round 1","Marvel Stadium","Dominic Sheed","West Coast","North Melbourne","Away",10753,1,10,15,20,80,0,0,1,0,77,12,13,25,3,0,0,3,0,2,4,4,1,2,2,79,89,3,1,7,126,3,3,0
2023-03-18,2023,"Round 1","Marvel Stadium","Andrew Gaff","West Coast","North Melbourne","Away",10753,0,6,17,20,87,0,0,2,0,88,11,12,23,5,0,1,4,0,3,3,0,2,0,0,89,101,1,2,6,338,2,2,0
2023-03-18,2023,"Round 1","Marvel Stadium","Jeremy McGovern","West Coast","North Melbourne","Away",10753,0,5,15,19,86.4,1,0,9,1,87,15,7,22,10,0,0,1,0,1,0,3,5,0,0,93,108,0,0,4,357,3,12,0
2023-03-18,2023,"Round 1","Marvel Stadium","Tim Kelly","West Coast","North Melbourne","Away",10753,1,11,11,13,59.1,0,0,0,0,78,13,9,22,4,1,0,3,0,4,4,7,1,1,3,79,72,2,2,6,395,8,2,0
