"Date","Season","Round","Venue","Player","Team","Opposition","Status","Match_id","GA","CP","UP","ED","DE","CM","MI5","One.Percenters","BO","TOG","K","HB","D","M","G","B","T","HO","I50","CL","CG","R50","FF","FA","AF","SC","CCL","SCL","SI","MG","TO","ITC","T5"
2022-03-16,2022,"Round 1","MCG","Kysaiah Pickett","Melbourne","Western Bulldogs","Home",10544,1,1,4,5,100,0,1,1,0,68,5,0,5,2,1,0,2,0,2,0,3,2,1,2,30,26,0,0,3,143,1,1,0
2022-03-16,2022,"Round 1","MCG","Christian Salem  ↗","Melbourne","Western Bulldogs","Home",10544,0,1,3,2,66.7,0,0,1,0,13,0,3,3,0,0,0,0,0,0,0,2,0,0,1,3,5,0,0,0,-4,2,0,0
2022-03-16,2022,"Round 1","MCG","Jackson Macrae","Western Bulldogs","Melbourne","Away",10544,0,15,24,31,79.5,0,0,1,0,84,19,20,39,5,0,0,3,0,6,11,4,2,2,2,120,133,6,5,4,569,6,1,0
2022-03-16,2022,"Round 1","MCG","Bailey Smith","Western Bulldogs","Melbourne","Away",10544,1,11,20,22,66.7,1,0,0,0,79,20,13,33,7,0,1,11,0,5,8,5,2,5,1,154,139,4,4,5,528,7,3,1
2022-03-16,2022,"Round 1","MCG","Josh Dunkley","Western Bulldogs","Melbourne","Away",10544,1,12,17,21,72.4,0,0,3,1,84,14,15,29,4,0,1,5,0,4,3,3,2,1,1,103,117,3,0,7,260,5,5,1
2022-03-16,2022,"Round 1","MCG","Adam Treloar","Western Bulldogs","Melbourne","Away",10544,1,4,22,18,69.2,0,1,0,0,81,16,10,26,5,2,0,0,0,4,3,4,0,0,0,95,79,1,2,6,456,10,0,0
2022-03-16,2022,"Round 1","MCG","Caleb Daniel","Western Bulldogs","Melbourne","Away",10544,0,5,17,24,92.3,0,0,1,2,80,14,12,26,6,0,0,2,0,2,0,2,7,0,1,89,103,0,0,3,406,6,5,0
2022-03-16,2022,"Round 1","MCG","Bailey Dale","Western Bulldogs","Melbourne","Away",10544,0,4,17,21,84,0,0,2,0,83,17,8,25,6,1,0,0,0,3,1,2,6,1,0,92,116,0,1,5,554,4,6,0
2022-03-16,2022,"Round 1","MCG","Timothy English","Western Bulldogs","Melbourne","Away",10544,0,13,7,17,85,2,1,2,0,86,16,4,20,6,0,1,2,18,1,8,2,4,8,1,106,123,2,6,4,259,3,6,0
2022-03-16,2022,"Round 1","MCG","Hayden Crozier","Western Bulldogs","Melbourne","Away",10544,0,3,18,17,89.5,1,0,2,1,75,14,5,19,12,1,0,3,0,2,0,3,3,0,2,100,93,0,0,4,387,3,6,0
2022-03-16,2022,"Round 1","MCG","Marcus Bontempelli","Western Bulldogs","Melbourne","Away",10544,2,6,12,13,76.5,1,0,3,0,72,13,4,17,7,1,0,7,0,4,1,3,3,1,1,100,105,1,0,6,380,3,6,1
2022-03-16,2022,"Round 1","MCG","Laitham Vandermeer","Western Bulldogs","Melbourne","Away",10544,1,7,9,11,64.7,0,0,0,0,74,6,11,17,2,0,0,2,0,3,1,6,0,0,0,54,48,0,1,1,151,6,2,0
2022-03-16,2022,"Round 1","MCG","Roarke Smith","Western Bulldogs","Melbourne","Away",10544,0,4,12,14,87.5,0,0,1,0,74,7,9,16,5,0,0,1,0,2,0,2,1,0,0,58,59,0,0,2,124,1,2,1
2022-03-16,2022,"Round 1","MCG","Bailey Williams","Western Bulldogs","Melbourne","Away",10544,0,3,13,9,56.2,0,0,1,0,87,11,5,16,4,0,0,1,0,3,0,10,5,0,4,47,24,0,0,1,480,7,5,0
2022-03-16,2022,"Round 1","MCG","Thomas Liberatore","Western Bulldogs","Melbourne","Away",10544,1,3,10,11,78.6,0,0,0,0,75,8,6,14,4,0,0,4,0,3,1,2,0,0,0,64,56,0,1,4,103,4,1,1
2022-03-16,2022,"Round 1","MCG","Ed Richards","Western Bulldogs","Melbourne","Away",10544,0,4,9,13,92.9,0,0,5,0,81,6,8,14,2,0,0,4,0,1,1,0,2,1,0,57,75,0,1,2,151,1,4,0
2022-03-16,2022,"Round 1","MCG","Aaron Naughton","Western Bulldogs","Melbourne","Away",10544,0,7,7,10,71.4,1,3,1,0,89,12,2,14,6,4,1,0,1,3,1,1,0,4,0,88,108,0,1,7,342,2,0,0
2022-03-16,2022,"Round 1","MCG","Lachlan Hunter","Western Bulldogs","Melbourne","Away",10544,0,3,10,8,61.5,0,0,2,0,88,7,6,13,4,0,0,3,0,1,0,0,0,1,0,58,54,0,0,1,167,3,0,0
2022-03-16,2022,"Round 1","MCG","Alex Keath","Western Bulldogs","Melbourne","Away",10544,0,7,4,5,55.6,0,0,7,0,94,6,3,9,1,0,0,0,0,0,0,0,6,1,0,28,59,0,0,1,193,3,7,0
2022-03-16,2022,"Round 1","MCG","Mitchell Hannan","Western Bulldogs","Melbourne","Away",10544,0,6,2,6,75,0,0,0,0,72,5,3,8,0,1,0,0,0,1,0,3,0,1,0,28,33,0,0,3,83,2,2,0
2022-03-16,2022,"Round 1","MCG","Ryan Gardner","Western Bulldogs","Melbourne","Away",10544,0,1,6,6,85.7,0,0,5,0,100,6,1,7,3,0,0,1,0,0,0,1,0,1,0,34,38,0,0,1,124,2,3,0
2022-03-16,2022,"Round 1","MCG","Josh Schache","Western Bulldogs","Melbourne","Away",10544,0,3,4,5,83.3,0,1,2,0,82,3,3,6,2,0,0,0,0,2,0,2,0,1,1,19,20,0,0,2,25,1,0,0
2022-03-16,2022,"Round 1","MCG","Cody Weightman","Western Bulldogs","Melbourne","Away",10544,0,4,2,4,80,0,0,1,0,76,3,2,5,1,1,0,1,0,1,0,2,0,1,1,24,33,0,0,2,115,3,2,0
2022-03-16,2022,"Round 1","MCG","Zaine Cordy","Western Bulldogs","Melbourne","Away",10544,1,1,1,3,100,0,0,4,0,84,1,2,3,0,0,0,3,1,0,1,2,0,1,2,15,32,1,0,1,-17,1,0,1
2022-03-16,2022,"Round 1","MCG","Jamarra U-Hagan","Western Bulldogs","Melbourne","Away",10544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-17,2022,"Round 1","MCG","Matthew Kennedy","Carlton","Richmond","Home",10545,0,14,19,18,54.5,0,0,1,0,73,19,14,33,3,1,2,4,0,7,8,4,3,4,0,122,130,1,7,11,514,6,4,0
2022-03-17,2022,"Round 1","MCG","Patrick Cripps","Carlton","Richmond","Home",10545,0,11,20,20,66.7,0,2,0,0,83,17,13,30,5,3,0,2,0,11,8,5,0,0,2,112,132,5,3,10,679,6,0,1
2022-03-17,2022,"Round 1","MCG","Adam Cerra","Carlton","Richmond","Home",10545,0,10,21,24,80,0,0,1,1,83,14,16,30,2,1,1,6,0,7,6,5,0,5,2,110,120,1,5,9,508,5,2,2
2022-03-17,2022,"Round 1","MCG","George Hewett","Carlton","Richmond","Home",10545,0,13,15,22,78.6,0,0,1,0,75,10,18,28,5,1,0,2,0,6,4,2,0,2,2,91,131,2,2,8,360,3,5,1
2022-03-17,2022,"Round 1","MCG","Sam Docherty","Carlton","Richmond","Home",10545,0,7,19,25,96.2,0,0,4,0,87,15,11,26,6,1,0,1,0,5,3,1,3,0,0,95,144,0,3,4,461,2,6,0
2022-03-17,2022,"Round 1","MCG","Adam Saad","Carlton","Richmond","Home",10545,1,6,13,20,95.2,0,0,2,9,83,17,4,21,8,0,0,4,0,6,1,0,3,2,0,101,139,0,1,3,499,2,6,1
2022-03-17,2022,"Round 1","MCG","Will Setterfield","Carlton","Richmond","Home",10545,1,3,13,14,87.5,0,0,1,0,71,9,7,16,3,0,0,0,0,1,0,1,2,0,0,50,74,0,0,4,240,2,2,0
2022-03-17,2022,"Round 1","MCG","Zac Fisher","Carlton","Richmond","Home",10545,0,5,11,11,68.8,0,0,0,0,79,8,8,16,0,1,0,1,0,3,1,2,0,1,0,51,78,0,1,3,266,3,1,1
2022-03-17,2022,"Round 1","MCG","Oscar McDonald","Carlton","Richmond","Home",10545,0,7,9,11,73.3,0,0,6,0,100,11,4,15,6,0,0,0,0,0,0,3,4,3,0,62,70,0,0,3,242,4,10,0
2022-03-17,2022,"Round 1","MCG","Mitch McGovern","Carlton","Richmond","Home",10545,2,2,9,11,78.6,1,0,4,0,73,11,3,14,5,0,1,1,0,3,0,3,4,1,2,54,70,0,0,5,525,2,5,0
2022-03-17,2022,"Round 1","MCG","Nic Newman","Carlton","Richmond","Home",10545,0,3,8,12,85.7,0,0,5,0,78,10,4,14,4,0,0,1,0,1,0,2,5,0,0,54,55,0,0,2,238,2,5,0
2022-03-17,2022,"Round 1","MCG","Corey Durdin","Carlton","Richmond","Home",10545,1,7,7,9,64.3,0,1,0,0,75,7,7,14,3,2,1,1,0,2,0,2,0,1,1,59,71,0,0,6,106,4,2,0
2022-03-17,2022,"Round 1","MCG","Jack Martin","Carlton","Richmond","Home",10545,1,5,8,11,84.6,0,1,0,0,74,6,7,13,5,1,1,3,0,3,1,1,0,1,0,67,91,0,1,4,186,2,1,2
2022-03-17,2022,"Round 1","MCG","Marc Pittonet","Carlton","Richmond","Home",10545,0,9,5,11,84.6,1,0,3,0,84,4,9,13,3,0,1,1,16,1,4,6,0,0,4,48,72,3,1,9,62,1,3,0
2022-03-17,2022,"Round 1","MCG","Lochie O'Brien","Carlton","Richmond","Home",10545,2,6,10,8,61.5,0,0,0,0,86,5,8,13,0,1,0,2,0,2,1,6,0,1,3,37,62,0,1,3,188,5,3,0
2022-03-17,2022,"Round 1","MCG","Jack Silvagni","Carlton","Richmond","Home",10545,0,2,11,8,66.7,0,3,0,0,81,8,4,12,6,1,2,3,1,0,1,3,0,1,1,69,68,0,1,5,196,2,0,2
2022-03-17,2022,"Round 1","MCG","Zachary Williams","Carlton","Richmond","Home",10545,0,4,6,9,81.8,0,0,2,3,89,7,4,11,1,0,0,1,0,0,0,4,2,1,2,31,44,0,0,2,128,2,5,0
2022-03-17,2022,"Round 1","MCG","Matt Owies","Carlton","Richmond","Home",10545,1,5,4,6,60,0,1,0,0,73,4,6,10,3,0,2,2,0,2,0,1,0,1,0,44,45,0,0,3,156,1,2,1
2022-03-17,2022,"Round 1","MCG","Jacob Weitering","Carlton","Richmond","Home",10545,0,3,6,7,77.8,0,0,8,4,92,6,3,9,6,0,0,1,0,0,0,1,3,1,0,47,62,0,0,3,107,1,4,0
2022-03-17,2022,"Round 1","MCG","Harry McKay","Carlton","Richmond","Home",10545,0,4,5,6,66.7,0,1,1,0,95,6,3,9,5,1,1,3,0,1,0,1,0,2,0,60,78,0,0,3,179,2,0,3
2022-03-17,2022,"Round 1","MCG","Tom De Koning","Carlton","Richmond","Home",10545,0,5,2,1,11.1,2,1,3,0,82,8,1,9,3,0,2,2,8,3,2,1,0,1,0,54,54,2,0,6,193,0,0,0
2022-03-17,2022,"Round 1","MCG","Charlie Curnow","Carlton","Richmond","Home",10545,0,4,4,4,50,0,1,2,0,83,5,3,8,2,0,2,1,1,0,0,2,0,0,1,31,36,0,0,6,92,3,0,0
2022-03-17,2022,"Round 1","MCG","Tom Williamson","Carlton","Richmond","Home",10545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-17,2022,"Round 1","MCG","Dustin Martin","Richmond","Carlton","Away",10545,0,11,11,16,76.2,0,0,2,1,87,18,3,21,3,1,0,0,0,7,3,3,1,2,2,71,108,3,0,6,503,6,6,0
2022-03-17,2022,"Round 1","MCG","Jayden Short","Richmond","Carlton","Away",10545,0,1,10,19,90.5,0,0,3,4,89,19,2,21,2,0,0,1,0,2,0,3,11,0,1,68,109,0,0,6,607,2,1,0
2022-03-17,2022,"Round 1","MCG","Jack Ross","Richmond","Carlton","Away",10545,0,5,16,16,80,0,0,5,1,84,14,6,20,8,0,0,0,0,4,1,5,4,1,1,76,88,0,1,6,497,6,3,0
2022-03-17,2022,"Round 1","MCG","Nathan Broad","Richmond","Carlton","Away",10545,0,0,18,14,77.8,0,0,5,1,86,14,4,18,7,0,0,1,0,1,0,3,6,0,1,72,79,0,0,3,419,3,0,0
2022-03-17,2022,"Round 1","MCG","Marlion Pickett","Richmond","Carlton","Away",10545,0,6,13,13,72.2,1,0,0,2,87,11,7,18,7,0,0,5,0,3,0,4,3,2,2,84,89,0,0,6,433,4,4,0
2022-03-17,2022,"Round 1","MCG","Jason Castagna","Richmond","Carlton","Away",10545,2,6,11,11,68.8,2,2,0,0,89,10,6,16,9,0,1,0,0,2,0,1,2,0,0,70,80,0,0,6,226,3,1,0
2022-03-17,2022,"Round 1","MCG","Shai Bolton","Richmond","Carlton","Away",10545,0,7,9,9,56.2,1,1,0,1,80,9,7,16,3,3,2,2,0,2,2,2,0,0,0,78,101,0,2,6,286,2,1,0
2022-03-17,2022,"Round 1","MCG","Shane Edwards","Richmond","Carlton","Away",10545,2,5,8,12,85.7,0,1,1,0,83,5,9,14,2,0,1,3,0,2,1,3,0,0,1,49,65,0,1,3,188,1,0,0
2022-03-17,2022,"Round 1","MCG","Trent Cotchin","Richmond","Carlton","Away",10545,1,9,7,5,35.7,0,0,2,0,76,6,8,14,1,0,0,2,0,2,3,2,1,0,0,45,57,3,0,2,171,4,2,0
2022-03-17,2022,"Round 1","MCG","Dylan Grimes","Richmond","Carlton","Away",10545,0,5,6,11,78.6,1,0,2,0,83,7,7,14,3,0,0,1,0,0,1,4,3,1,2,43,59,0,1,2,157,1,8,0
2022-03-17,2022,"Round 1","MCG","Jack Graham","Richmond","Carlton","Away",10545,0,6,9,12,85.7,0,0,0,0,64,8,6,14,4,0,0,3,0,3,1,7,2,2,3,53,48,0,1,4,277,4,2,0
2022-03-17,2022,"Round 1","MCG","Liam Baker","Richmond","Carlton","Away",10545,0,6,9,12,85.7,0,1,1,0,82,6,8,14,3,1,0,2,0,1,0,5,1,1,3,49,61,0,0,4,161,2,2,0
2022-03-17,2022,"Round 1","MCG","Jake Aarts","Richmond","Carlton","Away",10545,0,8,7,10,71.4,0,0,1,0,81,6,8,14,2,1,1,3,0,0,1,4,2,3,3,53,66,0,1,5,223,5,6,0
2022-03-17,2022,"Round 1","MCG","Toby Nankervis","Richmond","Carlton","Away",10545,0,6,6,9,69.2,0,0,1,0,78,3,10,13,1,0,0,1,22,0,4,5,2,1,2,53,58,3,1,5,91,2,2,0
2022-03-17,2022,"Round 1","MCG","Daniel Rioli","Richmond","Carlton","Away",10545,1,2,11,12,92.3,0,0,1,2,89,8,5,13,6,0,0,1,0,2,0,2,3,0,0,56,71,0,0,6,270,2,4,0
2022-03-17,2022,"Round 1","MCG","Robbie Tarrant","Richmond","Carlton","Away",10545,0,4,7,7,63.6,0,0,5,0,91,5,6,11,3,0,0,2,0,0,0,5,2,0,2,38,43,0,0,1,199,5,4,0
2022-03-17,2022,"Round 1","MCG","Dion Prestia  ↗","Richmond","Carlton","Away",10545,0,6,4,7,70,0,0,1,0,24,6,4,10,2,0,0,1,0,1,2,1,0,1,0,37,42,2,0,2,198,2,3,0
2022-03-17,2022,"Round 1","MCG","Noah Balta","Richmond","Carlton","Away",10545,0,4,6,6,60,1,2,5,0,86,8,2,10,5,2,0,1,0,1,0,5,1,1,0,60,60,0,0,2,177,3,3,0
2022-03-17,2022,"Round 1","MCG","Hugo Ralphsmith  ↙","Richmond","Carlton","Away",10545,0,4,5,7,70,0,0,3,1,56,4,6,10,0,0,0,0,0,1,0,3,3,1,0,25,36,0,0,1,196,3,3,0
2022-03-17,2022,"Round 1","MCG","Josh Gibcus","Richmond","Carlton","Away",10545,0,3,8,8,80,0,0,6,0,73,3,7,10,5,0,0,0,0,0,0,2,3,0,1,35,56,0,0,1,114,1,3,0
2022-03-17,2022,"Round 1","MCG","Jack Riewoldt","Richmond","Carlton","Away",10545,0,2,5,3,50,0,1,2,0,79,5,1,6,2,1,2,1,0,2,0,4,0,2,1,34,31,0,0,4,100,2,0,0
2022-03-17,2022,"Round 1","MCG","Tom Lynch","Richmond","Carlton","Away",10545,0,4,1,3,60,2,2,0,0,92,4,1,5,3,2,1,2,0,1,0,4,0,0,2,38,38,0,0,3,89,2,0,1
2022-03-17,2022,"Round 1","MCG","Ivan Soldo","Richmond","Carlton","Away",10545,1,4,1,5,100,0,0,2,0,60,2,3,5,0,0,0,0,7,3,3,2,0,2,1,18,29,1,2,2,58,1,2,0
2022-03-18,2022,"Round 1","Marvel Stadium","Jack Steele","St Kilda","Collingwood","Home",10546,0,12,14,20,71.4,0,0,2,0,90,15,13,28,5,0,0,7,0,3,6,9,2,2,3,107,87,1,5,3,373,7,3,1
2022-03-18,2022,"Round 1","Marvel Stadium","Brad Crouch","St Kilda","Collingwood","Home",10546,0,10,17,17,63,0,0,1,0,86,14,13,27,2,0,0,6,0,3,4,4,1,2,3,91,112,0,4,6,357,6,3,1
2022-03-18,2022,"Round 1","Marvel Stadium","Bradley Hill","St Kilda","Collingwood","Home",10546,0,10,18,20,76.9,0,0,3,0,85,14,12,26,5,0,0,1,0,2,0,5,0,0,1,82,97,0,0,5,326,7,8,0
2022-03-18,2022,"Round 1","Marvel Stadium","Jack Sinclair","St Kilda","Collingwood","Home",10546,0,9,12,17,68,1,0,1,0,82,19,6,25,5,1,1,4,0,2,4,4,5,1,0,108,100,0,4,6,599,4,4,0
2022-03-18,2022,"Round 1","Marvel Stadium","Jade Gresham","St Kilda","Collingwood","Home",10546,1,9,16,17,70.8,0,1,0,1,85,14,10,24,6,2,1,2,0,7,6,2,2,1,1,99,109,6,0,7,513,3,1,0
2022-03-18,2022,"Round 1","Marvel Stadium","Rowan Marshall","St Kilda","Collingwood","Home",10546,0,12,10,16,76.2,1,0,2,0,91,18,3,21,4,0,0,4,25,3,6,4,0,4,3,108,124,0,6,7,279,6,3,1
2022-03-18,2022,"Round 1","Marvel Stadium","Ben Paton","St Kilda","Collingwood","Home",10546,0,7,12,16,80,0,0,2,0,79,12,8,20,7,0,0,1,0,1,0,1,6,0,0,77,81,0,0,1,259,5,7,0
2022-03-18,2022,"Round 1","Marvel Stadium","Callum Wilkie","St Kilda","Collingwood","Home",10546,0,3,16,19,95,0,0,4,0,95,9,11,20,6,0,0,2,0,2,1,2,3,0,1,72,77,0,1,4,244,2,5,0
2022-03-18,2022,"Round 1","Marvel Stadium","Sebastian Ross","St Kilda","Collingwood","Home",10546,0,8,13,16,84.2,0,0,3,0,82,9,10,19,3,0,0,4,0,1,1,1,1,1,1,70,75,1,0,6,169,2,3,1
2022-03-18,2022,"Round 1","Marvel Stadium","Jack Hayes","St Kilda","Collingwood","Home",10546,0,11,7,16,88.9,4,0,1,0,86,10,8,18,10,3,0,3,2,2,3,1,1,3,0,111,127,1,2,8,298,1,5,0
2022-03-18,2022,"Round 1","Marvel Stadium","Jack Higgins","St Kilda","Collingwood","Home",10546,2,8,9,8,47.1,0,2,0,0,86,12,5,17,4,0,4,1,0,3,1,3,2,0,0,66,56,0,1,9,273,1,1,1
2022-03-18,2022,"Round 1","Marvel Stadium","Max King","St Kilda","Collingwood","Home",10546,1,9,7,10,62.5,3,2,2,0,90,12,4,16,6,1,3,1,0,4,0,0,0,2,0,77,81,0,0,8,342,3,0,0
2022-03-18,2022,"Round 1","Marvel Stadium","Mason Wood","St Kilda","Collingwood","Home",10546,0,4,10,10,76.9,2,1,2,0,71,10,3,13,8,1,0,2,0,4,0,4,1,0,2,68,76,0,0,5,346,4,4,1
2022-03-18,2022,"Round 1","Marvel Stadium","Tim Membrey","St Kilda","Collingwood","Home",10546,0,3,8,9,69.2,1,3,1,0,92,12,1,13,6,3,2,0,0,3,0,2,0,0,0,76,69,0,0,6,367,3,1,0
2022-03-18,2022,"Round 1","Marvel Stadium","Daniel McKenzie","St Kilda","Collingwood","Home",10546,0,4,10,11,84.6,0,0,5,0,85,10,3,13,4,0,0,2,0,2,0,3,0,1,2,51,60,0,0,2,233,1,5,0
2022-03-18,2022,"Round 1","Marvel Stadium","Daniel Butler","St Kilda","Collingwood","Home",10546,1,4,10,8,61.5,0,0,2,0,85,5,8,13,3,0,0,6,0,2,2,0,0,0,0,64,60,0,2,1,172,3,0,3
2022-03-18,2022,"Round 1","Marvel Stadium","Josh Battle","St Kilda","Collingwood","Home",10546,0,5,8,9,69.2,0,0,3,0,83,9,4,13,5,0,0,1,0,0,0,3,4,0,1,51,50,0,0,2,202,4,7,0
2022-03-18,2022,"Round 1","Marvel Stadium","Jimmy Webster","St Kilda","Collingwood","Home",10546,0,1,7,9,75,0,0,6,0,80,8,4,12,0,0,0,0,0,0,0,0,5,0,0,32,52,0,0,1,225,1,0,0
2022-03-18,2022,"Round 1","Marvel Stadium","Ryan Byrnes","St Kilda","Collingwood","Home",10546,0,5,7,7,63.6,0,0,0,0,62,4,7,11,2,0,0,0,0,1,1,2,1,0,1,29,28,0,1,3,59,2,1,0
2022-03-18,2022,"Round 1","Marvel Stadium","Dougal Howard","St Kilda","Collingwood","Home",10546,0,5,4,6,66.7,0,0,10,0,98,6,3,9,4,0,0,1,0,0,0,5,3,1,3,32,48,0,0,1,125,2,6,0
2022-03-18,2022,"Round 1","Marvel Stadium","Mitchito Owens","St Kilda","Collingwood","Home",10546,0,3,3,4,66.7,0,0,0,0,49,2,4,6,1,0,0,2,0,0,1,4,0,0,1,22,2,0,1,2,37,2,2,1
2022-03-18,2022,"Round 1","Marvel Stadium","Dean Kent","St Kilda","Collingwood","Home",10546,0,2,3,4,100,0,0,1,0,62,3,1,4,2,1,0,1,0,2,0,3,0,0,2,21,31,0,0,2,114,3,2,0
2022-03-18,2022,"Round 1","Marvel Stadium","Nasiah W-Milera","St Kilda","Collingwood","Home",10546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-18,2022,"Round 1","Marvel Stadium","Patrick Lipinski","Collingwood","St Kilda","Away",10546,2,13,18,23,76.7,0,0,0,0,81,17,13,30,5,1,0,4,0,7,5,3,1,3,0,117,133,1,4,8,389,5,5,0
2022-03-18,2022,"Round 1","Marvel Stadium","Jordan De Goey","Collingwood","St Kilda","Away",10546,0,9,18,19,70.4,0,2,4,0,88,15,12,27,5,2,3,2,0,4,5,2,1,0,0,107,111,4,1,12,464,1,1,0
2022-03-18,2022,"Round 1","Marvel Stadium","Nick Daicos","Collingwood","St Kilda","Away",10546,0,5,20,19,70.4,0,0,2,0,84,15,12,27,5,0,0,4,0,2,0,2,6,2,0,102,98,0,0,3,419,5,7,0
