"Date","Season","Round","Venue","Player","Team","Opposition","Status","Match_id","GA","CP","UP","ED","DE","CM","MI5","One.Percenters","BO","TOG","K","HB","D","M","G","B","T","HO","I50","CL","CG","R50","FF","FA","AF","SC","CCL","SCL","SI","MG","TO","ITC","T5"
2020-03-19,2020,"Round 1","MCG","Shai Bolton","Richmond","Carlton","Home",9928,1,3,10,9,69.2,0,2,1,2,85,11,2,13,6,3,1,2,0,3,1,2,1,1,0,83,102,1,0,7,416,2,0,1
2020-03-19,2020,"Round 1","MCG","Daniel Rioli","Richmond","Carlton","Home",9928,0,5,6,11,91.7,0,1,1,2,81,8,4,12,3,3,0,3,0,1,0,1,0,1,1,69,99,0,0,9,246,3,1,0
2020-03-19,2020,"Round 1","MCG","Ivan Soldo","Richmond","Carlton","Home",9928,0,9,3,9,90,0,1,3,0,58,4,6,10,2,0,1,3,25,1,5,0,2,3,0,71,100,1,4,7,133,0,1,0
2020-03-19,2020,"Round 1","MCG","Sydney Stack","Richmond","Carlton","Home",9928,0,6,5,8,80,0,0,1,0,73,3,7,10,0,0,0,2,0,2,0,4,0,1,2,26,55,0,0,4,167,3,5,0
2020-03-19,2020,"Round 1","MCG","Tom Lynch","Richmond","Carlton","Home",9928,0,6,3,7,77.8,0,0,1,0,91,4,5,9,0,0,1,1,0,1,0,2,0,1,2,22,55,0,0,6,121,1,0,0
2020-03-19,2020,"Round 1","MCG","Nathan Broad","Richmond","Carlton","Home",9928,0,1,7,8,88.9,0,0,6,0,94,8,1,9,4,0,0,1,0,0,0,2,4,0,2,36,53,0,0,2,165,3,2,0
2020-03-19,2020,"Round 1","MCG","Jason Castagna","Richmond","Carlton","Home",9928,0,0,8,7,87.5,0,0,2,0,90,5,3,8,1,3,0,3,0,3,0,0,1,0,0,54,79,0,0,4,162,1,0,1
2020-03-19,2020,"Round 1","MCG","Jack Graham","Richmond","Carlton","Home",9928,0,4,4,8,100,0,0,0,0,87,2,6,8,0,0,0,1,0,0,1,0,0,1,0,23,40,1,0,1,42,1,3,0
2020-03-19,2020,"Round 1","MCG","Dylan Grimes","Richmond","Carlton","Home",9928,0,2,4,5,71.4,1,0,3,0,97,5,2,7,5,0,0,2,0,0,0,4,4,0,2,36,50,0,0,1,92,2,6,0
2020-03-19,2020,"Round 1","MCG","Nick Vlastuin","Richmond","Carlton","Home",9928,0,4,2,6,85.7,2,0,4,0,50,6,1,7,2,0,0,3,0,0,0,0,5,0,0,38,78,0,0,0,263,2,3,0
2020-03-19,2020,"Round 1","MCG","Toby Nankervis","Richmond","Carlton","Home",9928,0,4,3,6,85.7,0,0,1,0,46,1,6,7,1,0,0,1,16,1,1,4,0,1,3,30,27,1,0,2,54,1,2,0
2020-03-19,2020,"Round 1","MCG","Jack Riewoldt","Richmond","Carlton","Home",9928,1,3,3,4,66.7,3,5,2,0,97,5,1,6,5,3,1,2,0,1,0,6,0,0,3,50,74,0,0,5,133,5,0,1
2020-03-19,2020,"Round 1","MCG","Patrick Cripps","Carlton","Richmond","Away",9928,0,17,15,20,64.5,0,0,3,0,92,15,16,31,3,0,0,2,0,7,10,6,1,1,1,92,112,8,2,9,295,6,1,0
2020-03-19,2020,"Round 1","MCG","Marc Murphy","Carlton","Richmond","Away",9928,1,11,18,18,69.2,0,2,2,0,87,12,14,26,8,0,0,0,0,6,5,7,0,2,4,78,101,1,4,7,347,7,2,0
2020-03-19,2020,"Round 1","MCG","Sam Docherty","Carlton","Richmond","Away",9928,0,8,17,18,69.2,0,0,4,0,86,17,9,26,7,0,0,1,0,4,0,1,9,1,0,95,117,0,0,3,584,5,9,0
2020-03-19,2020,"Round 1","MCG","Kade Simpson","Carlton","Richmond","Away",9928,0,6,11,17,85,0,0,0,0,88,13,7,20,6,0,0,0,0,0,3,3,6,1,0,72,82,1,2,4,376,5,7,0
2020-03-19,2020,"Round 1","MCG","Sam P-Seton","Carlton","Richmond","Away",9928,0,11,8,17,89.5,0,0,1,0,84,11,8,19,0,0,0,2,0,2,3,0,1,2,0,59,113,0,3,4,211,0,9,0
2020-03-19,2020,"Round 1","MCG","Sam Walsh","Carlton","Richmond","Away",9928,0,8,11,6,31.6,0,0,0,0,81,12,7,19,5,0,0,0,0,6,2,3,0,0,0,65,55,0,2,1,262,8,2,0
2020-03-19,2020,"Round 1","MCG","Jack Martin","Carlton","Richmond","Away",9928,1,7,10,13,76.5,0,3,4,0,90,11,6,17,6,4,1,1,0,2,0,4,0,3,3,86,107,0,0,10,275,3,3,0
2020-03-19,2020,"Round 1","MCG","Zac Fisher","Carlton","Richmond","Away",9928,0,8,9,12,70.6,0,0,2,0,76,10,7,17,3,0,0,0,0,5,3,0,0,1,0,54,80,1,2,3,384,3,2,0
2020-03-19,2020,"Round 1","MCG","Edward Curnow","Carlton","Richmond","Away",9928,0,7,8,9,56.2,1,0,1,0,86,10,6,16,2,0,0,3,0,4,4,6,0,1,3,52,57,3,1,7,269,5,2,0
2020-03-19,2020,"Round 1","MCG","Levi Casboult","Carlton","Richmond","Away",9928,0,7,9,11,68.8,1,0,2,0,86,10,6,16,4,2,0,0,16,2,2,3,0,3,1,82,104,0,2,6,159,3,3,0
2020-03-19,2020,"Round 1","MCG","Nic Newman","Carlton","Richmond","Away",9928,0,1,9,10,76.9,0,0,0,0,71,11,2,13,2,0,0,2,0,0,0,4,3,1,1,49,39,0,0,1,253,1,2,0
2020-03-19,2020,"Round 1","MCG","Jack Newnes","Carlton","Richmond","Away",9928,0,2,10,9,75,0,0,0,0,79,9,3,12,2,1,0,1,0,4,0,4,1,0,1,46,67,0,0,2,356,4,1,0
2020-03-19,2020,"Round 1","MCG","Jacob Weitering","Carlton","Richmond","Away",9928,0,9,5,10,83.3,0,0,10,0,96,11,1,12,2,0,0,3,0,2,0,4,4,2,2,49,102,0,0,1,315,3,8,0
2020-03-19,2020,"Round 1","MCG","Liam Jones","Carlton","Richmond","Away",9928,0,4,4,7,77.8,1,0,6,0,97,5,4,9,4,0,1,0,0,1,0,0,1,1,0,37,64,0,0,1,173,1,7,0
2020-03-19,2020,"Round 1","MCG","David Cuningham","Carlton","Richmond","Away",9928,1,2,5,6,75,1,0,1,0,89,7,1,8,3,2,1,1,0,2,0,1,0,1,0,50,57,0,0,5,171,1,0,0
2020-03-19,2020,"Round 1","MCG","Lachlan Plowman","Carlton","Richmond","Away",9928,0,2,5,4,57.1,0,0,2,0,85,5,2,7,1,0,1,0,0,2,0,1,2,1,0,24,36,0,0,2,181,2,2,0
2020-03-19,2020,"Round 1","MCG","Mitch McGovern","Carlton","Richmond","Away",9928,1,4,3,4,57.1,2,3,2,0,77,4,3,7,4,1,1,2,3,1,0,1,0,0,1,45,69,0,0,4,129,0,1,2
2020-03-19,2020,"Round 1","MCG","Paddy Dow","Carlton","Richmond","Away",9928,1,2,5,4,57.1,0,2,0,0,76,4,3,7,3,0,2,2,0,1,0,1,1,1,0,38,27,0,0,4,116,0,1,0
2020-03-19,2020,"Round 1","MCG","Michael Gibbons","Carlton","Richmond","Away",9928,0,2,6,5,71.4,0,1,0,0,83,3,4,7,1,0,0,0,0,1,0,0,0,0,0,20,27,0,0,2,115,1,0,0
2020-03-19,2020,"Round 1","MCG","Jack Silvagni","Carlton","Richmond","Away",9928,0,5,2,3,50,1,1,1,0,87,4,2,6,1,2,1,0,0,0,0,0,0,2,0,34,56,0,0,4,75,1,0,0
2020-03-19,2020,"Round 1","MCG","Will Setterfield","Carlton","Richmond","Away",9928,0,3,2,4,66.7,0,0,1,0,83,4,2,6,1,0,0,2,0,2,1,2,0,0,1,24,24,0,1,3,111,1,3,2
2020-03-19,2020,"Round 1","MCG","Matthew Kreuzer","Carlton","Richmond","Away",9928,0,0,1,1,100,0,0,2,0,21,0,1,1,1,0,0,1,7,0,0,0,0,0,0,16,33,0,0,1,-15,0,1,0
2020-03-20,2020,"Round 1","Marvel Stadium","Bailey Smith","Western Bulldogs","Collingwood","Home",9929,0,6,18,17,73.9,0,0,0,1,79,9,14,23,5,0,0,7,0,2,2,3,1,0,1,95,106,0,2,3,227,4,1,0
2020-03-20,2020,"Round 1","Marvel Stadium","Jackson Macrae","Western Bulldogs","Collingwood","Home",9929,0,11,10,16,72.7,0,0,1,0,82,11,11,22,5,0,0,4,0,3,4,2,2,1,1,84,103,0,4,2,266,3,0,1
2020-03-20,2020,"Round 1","Marvel Stadium","Lachlan Hunter","Western Bulldogs","Collingwood","Home",9929,0,5,17,17,77.3,0,0,1,1,85,13,9,22,5,0,0,1,0,1,1,5,2,1,2,71,84,1,0,0,256,3,1,0
2020-03-20,2020,"Round 1","Marvel Stadium","Caleb Daniel","Western Bulldogs","Collingwood","Home",9929,0,8,11,15,75,0,0,2,0,78,10,10,20,3,0,0,1,0,3,1,1,2,0,0,63,92,1,0,4,160,1,7,0
2020-03-20,2020,"Round 1","Marvel Stadium","Josh Dunkley","Western Bulldogs","Collingwood","Home",9929,0,7,11,10,55.6,0,0,2,0,81,9,9,18,2,0,0,2,0,1,2,2,2,0,0,59,67,0,2,3,201,4,6,0
2020-03-20,2020,"Round 1","Marvel Stadium","Hayden Crozier","Western Bulldogs","Collingwood","Home",9929,0,7,10,13,76.5,0,0,5,0,84,12,5,17,4,0,0,7,0,1,1,4,3,2,3,79,115,1,0,2,259,4,6,0
2020-03-20,2020,"Round 1","Marvel Stadium","Bailey Williams","Western Bulldogs","Collingwood","Home",9929,0,2,15,13,76.5,0,0,4,1,82,9,8,17,6,1,0,0,0,0,0,3,3,0,0,67,77,0,0,3,332,4,2,0
2020-03-20,2020,"Round 1","Marvel Stadium","Jason Johannisen","Western Bulldogs","Collingwood","Home",9929,1,4,13,12,75,0,0,1,0,82,11,5,16,4,0,0,0,0,0,2,1,0,0,0,55,61,0,2,3,190,1,3,0
2020-03-20,2020,"Round 1","Marvel Stadium","Alex Keath","Western Bulldogs","Collingwood","Home",9929,0,5,10,11,73.3,3,0,3,0,85,13,2,15,9,0,0,1,0,1,1,2,2,0,1,71,79,0,1,1,291,2,5,0
2020-03-20,2020,"Round 1","Marvel Stadium","Marcus Bontempelli","Western Bulldogs","Collingwood","Home",9929,0,7,9,11,73.3,0,0,4,0,82,5,10,15,0,0,0,6,0,2,2,7,1,1,3,51,76,1,1,1,168,4,1,0
2020-03-20,2020,"Round 1","Marvel Stadium","Easton Wood","Western Bulldogs","Collingwood","Home",9929,0,7,7,10,71.4,2,0,2,0,83,7,7,14,5,0,0,0,0,0,1,3,4,0,1,47,60,0,1,0,101,2,6,0
2020-03-20,2020,"Round 1","Marvel Stadium","Mitchell Wallis","Western Bulldogs","Collingwood","Home",9929,0,6,7,10,83.3,0,0,0,0,80,5,7,12,2,1,0,1,0,1,0,3,0,1,2,40,59,0,0,2,31,3,3,0
2020-03-20,2020,"Round 1","Marvel Stadium","Matthew Suckling","Western Bulldogs","Collingwood","Home",9929,1,3,11,9,81.8,0,0,2,0,76,8,3,11,6,1,0,1,0,4,0,3,0,0,1,55,67,0,0,5,190,2,0,0
2020-03-20,2020,"Round 1","Marvel Stadium","Ryan Gardner","Western Bulldogs","Collingwood","Home",9929,0,0,10,7,63.6,0,0,8,0,97,8,3,11,5,0,0,1,0,0,0,2,0,0,0,49,44,0,0,0,32,2,1,0
2020-03-20,2020,"Round 1","Marvel Stadium","Timothy English","Western Bulldogs","Collingwood","Home",9929,0,4,6,7,70,2,0,5,0,78,9,1,10,4,0,1,0,11,1,1,0,0,3,0,56,63,0,1,2,113,0,4,0
2020-03-20,2020,"Round 1","Marvel Stadium","Zaine Cordy","Western Bulldogs","Collingwood","Home",9929,0,2,4,8,88.9,0,0,7,0,94,9,0,9,2,0,0,0,0,0,0,0,5,0,0,33,68,0,0,1,257,1,2,0
2020-03-20,2020,"Round 1","Marvel Stadium","Sam Lloyd","Western Bulldogs","Collingwood","Home",9929,0,2,6,6,75,0,0,0,0,83,6,2,8,4,0,1,5,0,1,0,1,0,2,0,57,48,0,0,1,95,3,0,1
2020-03-20,2020,"Round 1","Marvel Stadium","Josh Bruce","Western Bulldogs","Collingwood","Home",9929,0,2,4,4,66.7,0,1,2,0,90,2,4,6,1,1,0,2,2,0,2,1,0,0,0,33,40,1,1,2,60,1,0,0
2020-03-20,2020,"Round 1","Marvel Stadium","Bailey Dale","Western Bulldogs","Collingwood","Home",9929,0,2,4,4,66.7,0,0,0,0,76,1,5,6,1,0,0,0,0,0,0,2,0,0,1,13,16,0,0,1,-7,3,1,0
2020-03-20,2020,"Round 1","Marvel Stadium","Lewis Young","Western Bulldogs","Collingwood","Home",9929,0,0,4,3,75,0,1,0,0,69,3,1,4,3,0,1,0,2,0,0,4,1,0,3,14,0,0,0,1,26,1,0,0
2020-03-20,2020,"Round 1","Marvel Stadium","Ben Cavarra","Western Bulldogs","Collingwood","Home",9929,0,2,1,2,66.7,0,0,1,0,72,2,1,3,1,1,1,1,0,1,1,0,1,1,0,23,32,0,1,2,105,0,1,1
2020-03-20,2020,"Round 1","Marvel Stadium","Aaron Naughton","Western Bulldogs","Collingwood","Home",9929,0,1,2,2,100,0,0,2,0,81,1,1,2,0,0,0,1,0,0,0,2,0,0,1,6,18,0,0,0,32,0,0,1
2020-03-20,2020,"Round 1","Marvel Stadium","Christopher Mayne","Collingwood","Western Bulldogs","Away",9929,0,8,20,27,93.1,0,0,2,0,85,13,16,29,7,0,0,0,0,1,0,3,1,2,0,94,107,0,0,8,169,2,5,0
2020-03-20,2020,"Round 1","Marvel Stadium","Steele Sidebottom","Collingwood","Western Bulldogs","Away",9929,1,7,21,20,76.9,0,1,2,0,77,11,15,26,9,0,1,4,0,1,2,3,2,0,0,107,125,0,2,8,165,7,2,0
2020-03-20,2020,"Round 1","Marvel Stadium","Taylor Adams","Collingwood","Western Bulldogs","Away",9929,0,14,11,16,61.5,0,1,2,1,85,16,10,26,3,1,0,5,0,2,12,4,1,2,0,105,112,6,6,5,230,5,2,1
2020-03-20,2020,"Round 1","Marvel Stadium","Scott Pendlebury","Collingwood","Western Bulldogs","Away",9929,0,7,17,18,72,0,0,3,0,83,13,12,25,4,0,0,4,0,2,3,2,1,2,1,90,109,2,1,6,217,3,1,0
2020-03-20,2020,"Round 1","Marvel Stadium","Jeremy Howe","Collingwood","Western Bulldogs","Away",9929,0,11,14,22,88,3,0,0,1,96,16,9,25,9,0,0,4,0,1,0,2,4,1,0,110,156,0,0,3,433,4,12,0
2020-03-20,2020,"Round 1","Marvel Stadium","Brodie Grundy","Collingwood","Western Bulldogs","Away",9929,2,13,8,11,57.9,2,2,2,0,82,8,11,19,3,1,3,3,37,5,4,3,0,4,1,114,179,2,2,9,171,2,2,1
2020-03-20,2020,"Round 1","Marvel Stadium","Brayden Maynard","Collingwood","Western Bulldogs","Away",9929,0,4,12,18,94.7,0,0,2,0,86,15,4,19,6,0,0,2,0,2,1,1,3,0,1,76,104,0,1,4,343,2,3,0
2020-03-20,2020,"Round 1","Marvel Stadium","John Noble","Collingwood","Western Bulldogs","Away",9929,0,4,15,15,78.9,0,0,0,0,71,8,11,19,4,0,0,3,0,1,0,4,0,0,1,67,74,0,0,3,141,4,4,0
2020-03-20,2020,"Round 1","Marvel Stadium","Will H-Elliott","Collingwood","Western Bulldogs","Away",9929,0,6,9,13,86.7,0,0,1,0,84,9,6,15,6,1,0,2,0,1,2,0,0,2,0,73,96,1,1,4,123,1,1,0
2020-03-20,2020,"Round 1","Marvel Stadium","Jack Crisp","Collingwood","Western Bulldogs","Away",9929,1,2,13,12,80,0,0,2,0,79,12,3,15,7,0,1,0,0,6,0,4,1,1,2,59,62,0,0,3,349,4,3,0
2020-03-20,2020,"Round 1","Marvel Stadium","Tyler Brown","Collingwood","Western Bulldogs","Away",9929,1,7,9,9,60,0,0,1,0,71,4,11,15,0,0,0,3,0,1,1,2,0,0,0,46,64,1,0,3,93,3,1,0
2020-03-20,2020,"Round 1","Marvel Stadium","Jordan De Goey","Collingwood","Western Bulldogs","Away",9929,0,5,9,8,57.1,0,2,1,0,84,9,5,14,4,1,2,1,0,6,4,2,0,0,0,61,66,3,1,4,320,2,1,1
2020-03-20,2020,"Round 1","Marvel Stadium","Josh Daicos","Collingwood","Western Bulldogs","Away",9929,0,4,10,12,85.7,0,0,1,0,88,7,7,14,3,2,0,5,0,1,1,4,1,0,2,70,61,0,1,3,160,2,3,1
2020-03-20,2020,"Round 1","Marvel Stadium","Callum Brown","Collingwood","Western Bulldogs","Away",9929,1,4,10,12,85.7,0,0,2,0,76,6,8,14,1,1,0,3,0,2,1,1,1,0,0,55,89,0,1,5,94,3,0,2
2020-03-20,2020,"Round 1","Marvel Stadium","Jamie Elliott","Collingwood","Western Bulldogs","Away",9929,0,3,10,7,53.8,0,2,2,0,67,9,4,13,3,1,1,1,0,4,1,4,0,0,0,55,70,0,1,5,233,5,0,1
2020-03-20,2020,"Round 1","Marvel Stadium","Tom Phillips","Collingwood","Western Bulldogs","Away",9929,1,6,6,11,91.7,0,0,0,0,84,5,7,12,0,0,0,2,0,2,1,3,1,3,1,37,64,0,1,4,109,0,2,1
2020-03-20,2020,"Round 1","Marvel Stadium","Josh Thomas","Collingwood","Western Bulldogs","Away",9929,1,5,7,9,81.8,0,1,1,0,74,2,9,11,2,0,0,3,0,0,1,1,0,0,0,42,64,0,1,5,-27,0,0,1
2020-03-20,2020,"Round 1","Marvel Stadium","Darcy Moore","Collingwood","Western Bulldogs","Away",9929,0,4,7,11,100,1,0,1,0,97,7,4,11,6,0,0,0,0,0,0,1,1,0,1,44,55,0,0,1,51,0,4,0
2020-03-20,2020,"Round 1","Marvel Stadium","Brody Mihocek","Collingwood","Western Bulldogs","Away",9929,1,3,8,11,100,2,4,1,0,82,9,2,11,8,3,0,3,0,4,0,1,0,0,1,82,127,0,0,8,317,0,0,1
2020-03-20,2020,"Round 1","Marvel Stadium","Mason Cox","Collingwood","Western Bulldogs","Away",9929,0,5,3,8,88.9,2,1,1,0,79,5,4,9,4,2,0,0,7,0,0,1,0,2,0,56,82,0,0,3,12,0,1,0
2020-03-20,2020,"Round 1","Marvel Stadium","Jordan Roughead","Collingwood","Western Bulldogs","Away",9929,0,1,4,5,100,1,0,3,0,93,3,2,5,2,0,0,1,0,0,0,0,0,0,0,23,37,0,0,0,18,0,1,0
2020-03-20,2020,"Round 1","Marvel Stadium","Jack Madgen","Collingwood","Western Bulldogs","Away",9929,0,0,5,5,100,0,0,2,0,77,4,1,5,3,0,0,0,0,0,0,0,0,0,0,23,22,0,0,2,31,1,0,0
2020-03-21,2020,"Round 1","Marvel Stadium","Dylan Shiel","Essendon","Fremantle","Home",9930,1,13,19,27,77.1,0,0,2,3,86,21,14,35,5,0,1,3,0,2,9,2,2,3,0,122,163,6,3,5,298,1,4,0
2020-03-21,2020,"Round 1","Marvel Stadium","Adam Saad","Essendon","Fremantle","Home",9930,0,4,22,23,82.1,0,0,3,3,78,15,13,28,6,0,1,3,0,2,0,3,6,1,1,100,110,0,0,3,481,6,5,0
2020-03-21,2020,"Round 1","Marvel Stadium","Andrew McGrath","Essendon","Fremantle","Home",9930,0,11,12,14,60.9,0,0,0,0,78,12,11,23,1,0,0,8,0,5,3,2,0,2,1,92,113,1,2,6,216,3,6,0
2020-03-21,2020,"Round 1","Marvel Stadium","Zachary Merrett","Essendon","Fremantle","Home",9930,0,10,13,16,72.7,0,0,5,0,83,9,13,22,4,0,0,3,0,3,4,1,1,1,1,75,111,3,1,5,241,6,4,0
2020-03-21,2020,"Round 1","Marvel Stadium","Kyle Langford","Essendon","Fremantle","Home",9930,0,6,12,14,77.8,1,1,0,0,86,9,9,18,8,0,1,3,0,2,1,1,1,0,0,82,88,1,0,1,222,4,3,0
2020-03-21,2020,"Round 1","Marvel Stadium","Michael Hurley","Essendon","Fremantle","Home",9930,0,2,13,15,88.2,0,0,5,0,100,12,5,17,11,0,0,0,0,1,0,3,3,0,0,79,63,0,0,2,244,4,4,0
2020-03-21,2020,"Round 1","Marvel Stadium","David Zaharakis","Essendon","Fremantle","Home",9930,0,3,15,10,58.8,0,0,1,1,80,9,8,17,5,0,0,1,0,3,1,3,1,0,0,62,47,0,1,2,278,4,1,0
2020-03-21,2020,"Round 1","Marvel Stadium","Tom Cutler","Essendon","Fremantle","Home",9930,1,5,11,13,76.5,0,0,3,0,87,11,6,17,3,0,0,1,0,4,1,2,3,1,0,59,92,0,1,2,437,5,4,1
2020-03-21,2020,"Round 1","Marvel Stadium","Mason Redman","Essendon","Fremantle","Home",9930,0,2,14,14,82.4,0,0,1,0,84,12,5,17,9,0,0,3,0,1,0,3,2,0,1,82,79,0,0,2,172,4,3,0
2020-03-21,2020,"Round 1","Marvel Stadium","Will Snelling","Essendon","Fremantle","Home",9930,0,4,13,14,82.4,0,0,1,0,80,4,13,17,4,1,0,4,0,1,0,1,0,0,0,72,82,0,0,6,137,2,4,1
2020-03-21,2020,"Round 1","Marvel Stadium","Jordan Ridley","Essendon","Fremantle","Home",9930,0,3,13,16,100,1,0,7,0,90,12,4,16,9,0,0,2,0,0,0,0,2,1,0,80,100,0,0,1,100,0,3,0
2020-03-21,2020,"Round 1","Marvel Stadium","Matt Guelfi","Essendon","Fremantle","Home",9930,0,3,14,13,81.2,0,0,4,0,80,9,7,16,4,0,0,2,0,3,0,2,3,1,1,59,79,0,0,2,251,2,4,0
2020-03-21,2020,"Round 1","Marvel Stadium","Devon Smith","Essendon","Fremantle","Home",9930,1,8,8,10,66.7,0,0,1,1,81,9,6,15,2,1,1,5,0,3,2,2,1,1,1,70,105,0,2,7,318,3,2,5
2020-03-21,2020,"Round 1","Marvel Stadium","Darcy Parish","Essendon","Fremantle","Home",9930,0,5,8,10,83.3,0,0,2,0,66,6,6,12,1,0,0,1,0,1,3,1,0,0,0,37,53,0,3,4,156,1,2,0
2020-03-21,2020,"Round 1","Marvel Stadium","Brandon Z-Thatcher","Essendon","Fremantle","Home",9930,0,1,10,11,91.7,0,0,4,0,91,7,5,12,3,0,0,0,0,0,0,1,1,0,0,40,49,0,0,1,124,2,2,0
2020-03-21,2020,"Round 1","Marvel Stadium","Anthony M-Tipungwuti","Essendon","Fremantle","Home",9930,1,5,6,6,54.5,0,0,3,0,76,4,7,11,1,0,0,5,0,2,1,2,0,0,0,49,67,0,1,3,74,1,0,1
2020-03-21,2020,"Round 1","Marvel Stadium","Aaron Francis","Essendon","Fremantle","Home",9930,0,1,8,9,90,0,0,4,0,78,5,5,10,4,0,0,2,0,1,0,1,0,0,0,45,49,0,0,0,187,1,2,0
2020-03-21,2020,"Round 1","Marvel Stadium","Jacob Townsend","Essendon","Fremantle","Home",9930,1,7,3,7,77.8,3,3,0,0,77,4,5,9,3,3,0,3,0,0,0,1,0,2,1,60,99,0,0,6,73,2,0,2
2020-03-21,2020,"Round 1","Marvel Stadium","Jake Stringer","Essendon","Fremantle","Home",9930,0,3,6,2,22.2,0,2,1,0,85,9,0,9,5,2,3,4,0,5,1,2,0,0,0,73,74,0,1,6,336,3,1,0
2020-03-21,2020,"Round 1","Marvel Stadium","Tom Bellchambers","Essendon","Fremantle","Home",9930,0,4,3,6,85.7,0,0,4,0,87,5,2,7,1,0,0,3,30,0,2,1,0,3,1,64,101,0,2,5,-7,1,1,0
2020-03-21,2020,"Round 1","Marvel Stadium","Orazio Fantasia","Essendon","Fremantle","Home",9930,0,0,6,6,100,0,2,0,0,79,4,2,6,5,1,0,1,0,0,0,1,0,0,1,38,47,0,0,4,74,0,1,1
2020-03-21,2020,"Round 1","Marvel Stadium","Jayden Laverde","Essendon","Fremantle","Home",9930,1,1,5,5,100,0,1,0,0,69,4,1,5,4,1,0,1,0,2,0,2,0,1,2,31,38,0,0,3,96,1,0,1
2020-03-21,2020,"Round 1","Marvel Stadium","Nathan Fyfe","Fremantle","Essendon","Away",9930,0,10,14,16,61.5,1,0,6,0,95,10,16,26,4,0,0,4,0,1,1,4,2,2,1,89,110,1,0,4,225,5,6,0
2020-03-21,2020,"Round 1","Marvel Stadium","Darcy Tucker","Fremantle","Essendon","Away",9930,2,7,19,14,60.9,0,0,1,0,77,10,13,23,6,0,0,2,0,3,3,5,0,0,0,82,76,0,3,7,330,5,2,0
2020-03-21,2020,"Round 1","Marvel Stadium","Michael Walters","Fremantle","Essendon","Away",9930,2,9,11,17,81,0,1,1,1,87,11,10,21,4,1,0,2,0,6,5,3,2,1,0,80,110,2,3,8,340,3,1,0
2020-03-21,2020,"Round 1","Marvel Stadium","Brett Bewley","Fremantle","Essendon","Away",9930,0,4,16,17,85,0,0,0,0,85,16,4,20,8,0,0,2,0,1,0,2,7,1,0,89,95,0,0,5,498,3,3,0
2020-03-21,2020,"Round 1","Marvel Stadium","Reece Conca","Fremantle","Essendon","Away",9930,0,6,10,13,86.7,0,0,1,0,86,10,5,15,4,0,0,4,0,0,1,2,4,0,0,68,88,0,1,4,193,4,6,0
2020-03-21,2020,"Round 1","Marvel Stadium","Rory Lobb","Fremantle","Essendon","Away",9930,1,7,9,12,80,4,0,3,0,95,13,2,15,7,2,0,2,8,3,1,2,1,0,0,92,133,0,1,7,335,1,5,1
2020-03-21,2020,"Round 1","Marvel Stadium","Adam Cerra","Fremantle","Essendon","Away",9930,0,3,12,14,93.3,0,0,2,0,73,4,11,15,4,0,1,1,0,2,2,3,0,1,3,43,54,0,2,4,207,2,2,0
