"Date","Season","Round","Venue","Player","Team","Opposition","Status","Match_id","GA","CP","UP","ED","DE","CM","MI5","One.Percenters","BO","TOG","K","HB","D","M","G","B","T","HO","I50","CL","CG","R50","FF","FA","AF","SC","CCL","SCL","SI","MG","TO","ITC","T5"
2018-03-22,2018,"Round 1","MCG","Charlie Curnow","Carlton","Richmond","Away",9514,1,7,12,14,73.7,1,3,4,0,90,14,5,19,10,5,0,2,0,5,0,2,0,1,2,115,126,0,0,9,464,4,1,0
2018-03-22,2018,"Round 1","MCG","Matthew Kreuzer","Carlton","Richmond","Away",9514,0,8,8,10,58.8,0,0,1,0,66,7,10,17,1,0,1,1,23,1,4,1,1,1,0,73,74,1,3,4,126,2,2,0
2018-03-22,2018,"Round 1","MCG","Jarrod Garlett","Carlton","Richmond","Away",9514,0,6,12,9,52.9,0,1,0,0,75,9,8,17,7,2,0,0,0,3,0,2,0,1,1,74,61,0,0,3,264,3,3,0
2018-03-22,2018,"Round 1","MCG","Jed Lamb","Carlton","Richmond","Away",9514,1,3,11,10,62.5,0,0,2,3,80,10,6,16,5,0,1,0,0,1,0,2,0,0,0,58,58,0,0,2,164,2,1,0
2018-03-22,2018,"Round 1","MCG","Aaron Mullett","Carlton","Richmond","Away",9514,0,6,9,13,81.2,0,0,1,0,88,10,6,16,3,0,0,1,0,3,0,4,3,0,2,49,57,0,0,3,268,3,5,0
2018-03-22,2018,"Round 1","MCG","Sam P-Seton","Carlton","Richmond","Away",9514,0,6,12,12,75,0,0,0,0,77,11,5,16,4,1,0,5,0,1,2,2,4,1,2,76,65,1,1,6,210,1,0,2
2018-03-22,2018,"Round 1","MCG","Ciaran Byrne","Carlton","Richmond","Away",9514,0,4,9,7,50,0,0,2,0,85,6,8,14,4,0,0,1,0,0,1,2,4,0,0,50,48,0,1,0,242,5,4,0
2018-03-22,2018,"Round 1","MCG","Lachlan Plowman","Carlton","Richmond","Away",9514,0,2,9,12,92.3,0,0,8,0,96,7,6,13,5,0,0,3,0,0,0,1,2,0,0,60,88,0,0,1,165,3,4,0
2018-03-22,2018,"Round 1","MCG","Matthew Wright","Carlton","Richmond","Away",9514,0,5,6,8,72.7,1,4,0,0,83,8,3,11,5,5,0,2,0,1,2,1,0,1,0,84,84,1,1,7,198,2,0,2
2018-03-22,2018,"Round 1","MCG","Paddy Dow","Carlton","Richmond","Away",9514,0,4,7,3,27.3,0,0,2,0,71,5,6,11,1,0,0,5,0,1,1,2,0,0,1,47,35,1,0,2,150,5,1,0
2018-03-22,2018,"Round 1","MCG","Liam Jones","Carlton","Richmond","Away",9514,0,5,4,7,70,0,0,8,0,97,6,4,10,2,0,0,1,0,0,0,1,3,0,1,33,54,0,0,2,100,2,8,0
2018-03-22,2018,"Round 1","MCG","Levi Casboult","Carlton","Richmond","Away",9514,0,6,5,8,80,2,0,2,0,91,7,3,10,4,1,0,1,19,1,3,2,1,3,1,68,78,0,3,3,233,2,1,0
2018-03-22,2018,"Round 1","MCG","Jacob Weitering","Carlton","Richmond","Away",9514,0,6,3,6,66.7,0,0,5,0,86,4,5,9,3,0,0,3,0,1,0,3,1,1,2,38,55,0,0,1,82,3,6,0
2018-03-22,2018,"Round 1","MCG","Jack Silvagni","Carlton","Richmond","Away",9514,0,2,4,5,83.3,0,0,0,0,84,3,3,6,3,0,0,2,0,2,0,2,0,0,1,29,28,0,0,0,108,1,1,1
2018-03-22,2018,"Round 1","MCG","Matthew Kennedy","Carlton","Richmond","Away",9514,1,0,4,3,75,0,0,0,0,24,2,2,4,2,0,0,0,0,1,0,4,0,0,3,7,3,0,0,2,58,1,0,0
2018-03-23,2018,"Round 1","Marvel Stadium","David Zaharakis","Essendon","Adelaide","Home",9515,0,12,24,28,80,0,0,1,1,90,22,13,35,4,0,0,4,0,8,5,4,4,0,1,117,131,3,2,4,735,7,3,0
2018-03-23,2018,"Round 1","Marvel Stadium","Dyson Heppell","Essendon","Adelaide","Home",9515,1,11,26,28,80,0,0,3,0,88,21,14,35,13,0,0,5,0,9,3,6,4,1,2,145,142,1,2,7,662,6,7,0
2018-03-23,2018,"Round 1","Marvel Stadium","Brendon Goddard","Essendon","Adelaide","Home",9515,1,8,20,24,82.8,1,1,2,0,92,15,14,29,6,1,1,3,0,2,2,2,4,0,0,110,102,1,1,6,523,6,7,0
2018-03-23,2018,"Round 1","Marvel Stadium","Michael Hurley","Essendon","Adelaide","Home",9515,0,12,17,21,75,1,0,1,0,91,15,13,28,7,0,0,1,0,2,0,3,6,3,0,99,100,0,0,4,408,4,14,0
2018-03-23,2018,"Round 1","Marvel Stadium","Andrew McGrath","Essendon","Adelaide","Home",9515,0,11,17,21,80.8,0,1,2,2,85,9,17,26,3,1,0,4,0,1,2,4,1,0,0,92,102,0,2,8,226,4,5,0
2018-03-23,2018,"Round 1","Marvel Stadium","Devon Smith","Essendon","Adelaide","Home",9515,0,8,15,19,82.6,0,0,0,2,87,14,9,23,3,0,1,5,0,2,6,2,3,1,0,91,92,1,5,6,419,5,1,0
2018-03-23,2018,"Round 1","Marvel Stadium","Kyle Langford","Essendon","Adelaide","Home",9515,0,7,17,15,65.2,0,0,1,0,80,11,12,23,3,0,0,2,0,3,1,4,1,3,3,68,54,1,0,6,290,2,3,0
2018-03-23,2018,"Round 1","Marvel Stadium","Darcy Parish","Essendon","Adelaide","Home",9515,2,6,14,13,68.4,0,0,1,0,86,11,8,19,0,0,2,7,0,5,5,2,1,1,0,80,77,2,3,8,362,6,0,2
2018-03-23,2018,"Round 1","Marvel Stadium","Jake Stringer","Essendon","Adelaide","Home",9515,0,9,8,8,50,1,1,2,0,71,6,10,16,2,0,1,7,0,3,3,1,1,1,0,74,64,2,1,4,115,2,2,2
2018-03-23,2018,"Round 1","Marvel Stadium","James Stewart","Essendon","Adelaide","Home",9515,2,6,10,13,81.2,2,5,0,0,83,10,6,16,7,3,2,4,6,3,0,3,0,1,2,100,112,0,0,10,354,4,4,2
2018-03-23,2018,"Round 1","Marvel Stadium","Cale Hooker","Essendon","Adelaide","Home",9515,0,7,7,10,66.7,4,4,2,0,92,8,7,15,9,3,1,3,0,2,0,4,0,0,0,96,92,0,0,8,179,4,2,2
2018-03-23,2018,"Round 1","Marvel Stadium","Joe Daniher","Essendon","Adelaide","Home",9515,0,6,9,7,46.7,2,3,0,0,100,9,6,15,7,2,1,1,0,3,0,4,0,1,2,72,58,0,0,7,189,7,0,0
2018-03-23,2018,"Round 1","Marvel Stadium","Conor McKenna","Essendon","Adelaide","Home",9515,0,4,8,11,78.6,0,0,4,5,85,8,6,14,1,0,0,5,0,2,0,0,3,0,0,59,74,0,0,4,331,2,2,0
2018-03-23,2018,"Round 1","Marvel Stadium","Anthony M-Tipungwuti","Essendon","Adelaide","Home",9515,1,4,10,10,71.4,1,2,2,1,81,9,5,14,6,0,1,5,0,2,1,2,0,0,1,73,65,1,0,4,222,2,0,2
2018-03-23,2018,"Round 1","Marvel Stadium","Mitchell Brown","Essendon","Adelaide","Home",9515,1,5,8,12,92.3,1,0,7,0,89,8,5,13,8,0,0,0,0,1,1,1,4,1,1,56,71,0,1,2,197,3,5,0
2018-03-23,2018,"Round 1","Marvel Stadium","Adam Saad","Essendon","Adelaide","Home",9515,1,7,6,10,83.3,0,0,6,3,86,3,9,12,2,0,0,2,0,1,1,1,3,0,0,41,66,1,0,3,168,2,7,0
2018-03-23,2018,"Round 1","Marvel Stadium","Matthew Dea","Essendon","Adelaide","Home",9515,0,6,7,11,100,0,0,3,0,73,2,9,11,1,0,0,0,0,0,0,0,2,0,0,27,47,0,0,2,63,1,7,0
2018-03-23,2018,"Round 1","Marvel Stadium","Joshua Green","Essendon","Adelaide","Home",9515,0,8,4,6,54.5,0,1,1,0,74,10,1,11,1,2,2,2,0,2,0,1,0,2,0,59,69,0,0,6,225,4,1,1
2018-03-23,2018,"Round 1","Marvel Stadium","Joshua Begley","Essendon","Adelaide","Home",9515,1,6,5,6,54.5,0,0,0,0,75,7,4,11,1,1,2,5,0,4,0,1,0,0,0,60,61,0,0,5,179,2,1,0
2018-03-23,2018,"Round 1","Marvel Stadium","Tom Bellchambers","Essendon","Adelaide","Home",9515,0,5,4,9,100,1,1,4,0,85,5,4,9,3,1,0,1,33,4,1,0,0,2,0,77,89,0,1,5,212,0,4,0
2018-03-23,2018,"Round 1","Marvel Stadium","Michael Hartley","Essendon","Adelaide","Home",9515,0,2,8,9,100,2,0,9,0,91,8,1,9,5,0,0,2,0,1,0,1,1,0,0,49,63,0,0,1,138,3,4,0
2018-03-23,2018,"Round 1","Marvel Stadium","Zachary Merrett","Essendon","Adelaide","Home",9515,0,6,2,3,42.9,0,0,1,0,16,3,4,7,0,0,0,1,0,0,1,2,1,2,0,23,17,0,1,1,102,1,2,0
2018-03-23,2018,"Round 1","Marvel Stadium","Matt Crouch","Adelaide","Essendon","Away",9515,1,11,31,33,80.5,0,0,0,0,80,18,23,41,6,0,0,2,0,3,7,4,3,0,1,123,105,2,5,8,350,7,3,0
2018-03-23,2018,"Round 1","Marvel Stadium","Rory Laird","Adelaide","Essendon","Away",9515,0,14,27,35,87.5,0,0,1,0,81,15,25,40,8,0,0,1,0,2,1,1,8,1,0,124,137,0,1,7,502,4,15,0
2018-03-23,2018,"Round 1","Marvel Stadium","Bryce Gibbs","Adelaide","Essendon","Away",9515,0,13,21,24,68.6,0,2,0,1,87,21,14,35,7,2,1,4,0,8,7,5,2,1,1,139,116,4,3,7,581,6,4,0
2018-03-23,2018,"Round 1","Marvel Stadium","Paul Seedsman","Adelaide","Essendon","Away",9515,1,5,19,18,75,0,0,0,1,82,14,10,24,4,0,1,4,0,6,1,3,3,1,2,86,75,0,1,4,640,8,2,0
2018-03-23,2018,"Round 1","Marvel Stadium","Rory Sloane","Adelaide","Essendon","Away",9515,1,12,13,16,69.6,0,0,8,0,84,11,12,23,2,0,0,7,0,5,6,4,1,3,1,91,89,4,2,5,325,7,2,0
2018-03-23,2018,"Round 1","Marvel Stadium","Tom Doedee","Adelaide","Essendon","Away",9515,0,8,14,18,85.7,0,0,9,1,93,7,14,21,7,0,0,2,0,1,0,2,4,2,0,80,86,0,0,3,224,3,6,0
2018-03-23,2018,"Round 1","Marvel Stadium","David MacKay","Adelaide","Essendon","Away",9515,0,7,10,18,90,0,0,4,2,77,15,5,20,1,0,1,4,0,2,2,0,6,0,0,75,96,0,2,4,546,4,6,0
2018-03-23,2018,"Round 1","Marvel Stadium","Jake Kelly","Adelaide","Essendon","Away",9515,1,3,14,15,83.3,1,0,3,3,85,11,7,18,6,0,0,2,0,2,0,2,4,0,1,70,71,0,0,3,365,2,4,0
2018-03-23,2018,"Round 1","Marvel Stadium","Cameron E-Yolmen","Adelaide","Essendon","Away",9515,0,11,6,13,76.5,1,0,0,0,67,7,10,17,5,1,0,1,0,3,6,2,2,0,0,66,77,3,3,5,202,1,1,0
2018-03-23,2018,"Round 1","Marvel Stadium","Luke Brown","Adelaide","Essendon","Away",9515,0,1,10,14,93.3,0,0,2,0,82,10,5,15,2,0,0,0,0,1,0,0,5,0,0,46,62,0,0,3,369,5,5,0
2018-03-23,2018,"Round 1","Marvel Stadium","Eddie Betts","Adelaide","Essendon","Away",9515,1,6,9,8,57.1,0,1,3,0,85,7,7,14,2,0,2,2,0,1,1,1,0,1,0,52,56,0,1,6,173,4,1,1
2018-03-23,2018,"Round 1","Marvel Stadium","Daniel Talia","Adelaide","Essendon","Away",9515,0,9,6,8,57.1,3,0,10,0,91,11,3,14,4,0,0,1,0,3,0,3,2,1,1,53,68,0,0,2,248,5,10,0
2018-03-23,2018,"Round 1","Marvel Stadium","Rory Atkins","Adelaide","Essendon","Away",9515,1,4,9,10,71.4,0,0,0,0,86,8,6,14,1,0,2,2,0,4,1,1,2,1,0,50,39,1,0,4,304,2,3,0
2018-03-23,2018,"Round 1","Marvel Stadium","Richard Douglas","Adelaide","Essendon","Away",9515,0,5,9,8,61.5,0,0,2,2,84,7,6,13,3,1,2,0,0,2,2,4,1,0,4,38,50,0,2,9,269,4,4,0
2018-03-23,2018,"Round 1","Marvel Stadium","Sam Jacobs","Adelaide","Essendon","Away",9515,0,6,9,12,92.3,1,0,3,0,84,5,8,13,3,0,0,1,33,0,2,2,0,1,1,75,90,0,2,4,66,3,1,0
2018-03-23,2018,"Round 1","Marvel Stadium","Hugh Greenwood","Adelaide","Essendon","Away",9515,0,8,3,7,53.8,0,0,0,0,65,8,5,13,1,1,1,2,0,0,3,4,0,0,0,52,45,2,1,5,119,4,3,0
2018-03-23,2018,"Round 1","Marvel Stadium","Josh Jenkins","Adelaide","Essendon","Away",9515,1,6,5,7,63.6,3,4,3,0,86,6,5,11,5,2,2,3,4,2,0,5,0,0,3,64,71,0,0,7,185,4,0,1
2018-03-23,2018,"Round 1","Marvel Stadium","Kyle Hartigan","Adelaide","Essendon","Away",9515,0,3,7,9,81.8,0,0,8,0,96,4,7,11,4,0,0,0,0,1,0,0,0,0,0,38,44,0,0,2,137,2,6,0
2018-03-23,2018,"Round 1","Marvel Stadium","Curtly Hampton","Adelaide","Essendon","Away",9515,0,0,9,8,88.9,0,2,0,0,60,6,3,9,4,1,0,3,0,3,0,0,0,0,0,54,45,0,0,3,126,1,0,0
2018-03-23,2018,"Round 1","Marvel Stadium","Mitch McGovern","Adelaide","Essendon","Away",9515,0,5,4,6,66.7,1,0,3,0,88,6,3,9,4,1,1,3,0,3,1,3,0,0,3,46,51,1,0,6,237,3,1,2
2018-03-23,2018,"Round 1","Marvel Stadium","Darcy Fogarty","Adelaide","Essendon","Away",9515,0,2,4,6,100,1,1,0,0,83,3,3,6,3,2,0,4,0,1,0,2,0,0,1,49,48,0,0,4,100,1,0,4
2018-03-23,2018,"Round 1","Marvel Stadium","Lachlan Murphy","Adelaide","Essendon","Away",9515,0,3,3,3,50,0,0,1,0,75,4,2,6,1,1,1,2,0,0,0,0,0,0,0,34,32,0,0,3,18,0,0,0
2018-03-24,2018,"Round 1","Marvel Stadium","Jack Steven","St Kilda","Brisbane","Home",9516,1,13,21,25,73.5,0,0,2,1,76,21,13,34,10,2,0,2,0,6,5,6,1,0,2,133,135,3,2,10,535,7,1,0
2018-03-24,2018,"Round 1","Marvel Stadium","Sebastian Ross","St Kilda","Brisbane","Home",9516,2,10,21,25,78.1,0,0,2,1,77,20,12,32,6,0,0,7,0,7,2,5,2,2,3,123,113,2,0,6,604,5,3,0
2018-03-24,2018,"Round 1","Marvel Stadium","Blake Acres","St Kilda","Brisbane","Home",9516,0,12,19,25,83.3,1,1,3,0,85,14,16,30,9,1,0,4,0,4,1,1,2,1,0,124,144,0,1,9,354,3,8,0
2018-03-24,2018,"Round 1","Marvel Stadium","Jarryn Geary","St Kilda","Brisbane","Home",9516,0,9,17,23,85.2,0,0,2,1,87,15,12,27,8,0,0,1,0,2,2,3,4,0,0,97,100,0,2,1,389,4,7,1
2018-03-24,2018,"Round 1","Marvel Stadium","Jack Billings","St Kilda","Brisbane","Home",9516,3,11,17,17,65.4,0,3,0,0,89,18,8,26,9,2,3,3,0,5,0,3,2,2,1,123,133,0,0,14,495,4,3,1
2018-03-24,2018,"Round 1","Marvel Stadium","Jack Newnes","St Kilda","Brisbane","Home",9516,0,7,20,17,68,0,0,4,3,89,15,10,25,6,0,0,2,0,7,2,4,3,2,1,90,88,1,1,6,415,5,5,0
2018-03-24,2018,"Round 1","Marvel Stadium","David Armitage","St Kilda","Brisbane","Home",9516,1,7,17,21,87.5,0,0,0,0,75,8,16,24,7,0,0,2,0,2,4,2,0,1,2,80,79,3,1,7,141,1,2,0
2018-03-24,2018,"Round 1","Marvel Stadium","Shane Savage","St Kilda","Brisbane","Home",9516,0,3,21,19,79.2,0,0,3,2,88,18,6,24,7,0,0,1,0,4,0,1,3,1,0,92,92,0,0,5,434,5,3,0
2018-03-24,2018,"Round 1","Marvel Stadium","Dylan Roberton","St Kilda","Brisbane","Home",9516,1,5,18,19,79.2,0,0,2,0,81,19,5,24,10,0,0,2,0,2,0,4,4,1,1,103,90,0,0,3,358,2,7,0
2018-03-24,2018,"Round 1","Marvel Stadium","Koby Stevens","St Kilda","Brisbane","Home",9516,0,9,15,18,78.3,0,0,2,0,77,9,14,23,5,0,1,4,0,0,3,3,2,1,2,82,72,2,1,4,53,0,2,0
2018-03-24,2018,"Round 1","Marvel Stadium","Jimmy Webster","St Kilda","Brisbane","Home",9516,0,3,16,12,66.7,0,0,7,0,84,14,4,18,8,0,0,2,0,2,0,3,5,1,1,80,81,0,0,5,299,4,5,0
2018-03-24,2018,"Round 1","Marvel Stadium","Jack Steele","St Kilda","Brisbane","Home",9516,2,6,13,15,83.3,0,0,1,0,71,6,12,18,3,0,0,3,0,2,0,3,1,0,2,57,74,0,0,5,205,3,4,0
2018-03-24,2018,"Round 1","Marvel Stadium","Tim Membrey","St Kilda","Brisbane","Home",9516,1,4,12,10,62.5,2,6,1,1,89,13,3,16,9,2,3,3,0,3,0,1,0,1,0,100,107,0,0,10,261,1,0,2
2018-03-24,2018,"Round 1","Marvel Stadium","Jade Gresham","St Kilda","Brisbane","Home",9516,0,6,11,14,87.5,0,0,1,1,85,11,5,16,3,3,1,3,0,5,4,3,0,1,2,78,96,0,4,6,301,2,0,1
2018-03-24,2018,"Round 1","Marvel Stadium","Ben Long","St Kilda","Brisbane","Home",9516,0,4,12,10,66.7,0,1,3,0,83,7,8,15,6,1,0,3,0,2,1,3,0,1,2,68,61,1,0,5,161,6,3,0
2018-03-24,2018,"Round 1","Marvel Stadium","Jake Carlisle","St Kilda","Brisbane","Home",9516,0,5,9,13,100,1,0,2,0,95,8,5,13,8,0,0,1,0,0,0,0,2,1,0,63,71,0,0,2,91,0,7,0
2018-03-24,2018,"Round 1","Marvel Stadium","Josh Bruce","St Kilda","Brisbane","Home",9516,1,4,9,10,83.3,0,1,2,1,90,5,7,12,6,3,0,0,3,4,0,2,1,1,1,66,76,0,0,5,231,0,1,0
2018-03-24,2018,"Round 1","Marvel Stadium","Jack Sinclair","St Kilda","Brisbane","Home",9516,0,6,7,8,66.7,0,0,6,0,78,1,11,12,3,0,0,2,0,0,1,2,0,0,1,39,49,0,1,4,31,3,2,0
2018-03-24,2018,"Round 1","Marvel Stadium","Hunter Clark","St Kilda","Brisbane","Home",9516,1,1,11,9,75,1,0,2,0,62,8,4,12,3,1,0,1,0,1,0,1,1,0,0,51,40,0,0,4,219,1,1,0
2018-03-24,2018,"Round 1","Marvel Stadium","Nathan Brown","St Kilda","Brisbane","Home",9516,0,2,6,7,100,0,0,7,0,91,5,2,7,5,0,0,2,0,0,0,1,2,1,1,40,44,0,0,2,147,1,4,0
2018-03-24,2018,"Round 1","Marvel Stadium","Billy Longer","St Kilda","Brisbane","Home",9516,0,3,4,5,71.4,0,0,2,0,80,1,6,7,1,0,0,0,22,0,2,3,0,1,3,32,34,0,2,1,4,0,2,0
2018-03-24,2018,"Round 1","Marvel Stadium","Patrick McCartin","St Kilda","Brisbane","Home",9516,1,3,4,3,42.9,0,1,0,0,69,6,1,7,3,1,0,0,0,1,0,3,0,2,0,37,24,0,0,2,101,4,0,0
2018-03-24,2018,"Round 1","Marvel Stadium","Lewis Taylor","Brisbane","St Kilda","Away",9516,1,8,20,20,74.1,0,0,2,0,85,15,12,27,9,0,0,2,0,1,2,2,3,0,0,104,94,1,1,7,307,6,2,0
2018-03-24,2018,"Round 1","Marvel Stadium","Nicholas Robertson","Brisbane","St Kilda","Away",9516,0,11,15,22,81.5,0,0,0,1,86,12,15,27,4,0,0,6,0,2,5,4,5,2,0,104,98,2,3,2,284,3,5,1
2018-03-24,2018,"Round 1","Marvel Stadium","Dayne Beams","Brisbane","St Kilda","Away",9516,0,11,15,16,61.5,1,1,1,0,87,14,12,26,6,0,1,3,0,7,7,5,1,3,1,97,69,2,5,8,345,6,0,2
2018-03-24,2018,"Round 1","Marvel Stadium","Luke Hodge","Brisbane","St Kilda","Away",9516,0,8,13,19,76,0,0,3,0,81,14,11,25,5,0,0,2,0,0,0,2,2,2,1,86,93,0,0,2,284,3,11,0
2018-03-24,2018,"Round 1","Marvel Stadium","Mitch Robinson","Brisbane","St Kilda","Away",9516,0,11,14,17,73.9,2,0,2,0,72,12,11,23,7,1,0,2,0,5,3,5,1,2,2,89,83,1,2,6,354,3,0,0
2018-03-24,2018,"Round 1","Marvel Stadium","Allen Christensen","Brisbane","St Kilda","Away",9516,1,6,16,15,71.4,0,0,2,0,85,9,12,21,3,1,0,0,0,2,3,4,0,0,2,60,66,1,2,6,197,3,2,0
2018-03-24,2018,"Round 1","Marvel Stadium","Alex Witherden","Brisbane","St Kilda","Away",9516,0,6,12,18,85.7,0,0,2,0,79,12,9,21,3,0,0,2,0,1,2,1,5,1,0,72,89,2,0,2,239,1,6,0
2018-03-24,2018,"Round 1","Marvel Stadium","Stefan Martin","Brisbane","St Kilda","Away",9516,1,10,10,13,68.4,0,0,3,1,94,8,11,19,0,0,0,1,42,2,5,4,3,5,1,94,111,2,3,6,171,3,2,0
