"Date","Season","Round","Venue","Player","Team","Opposition","Status","Match_id","GA","CP","UP","ED","DE","CM","MI5","One.Percenters","BO","TOG","K","HB","D","M","G","B","T","HO","I50","CL","CG","R50","FF","FA","AF","SC","CCL","SCL","SI","MG","TO","ITC","T5"
2021-03-18,2021,"Round 1","MCG","Dylan Grimes","Richmond","Carlton","Home",10327,0,6,2,8,80,0,0,2,0,92,4,6,10,2,0,0,2,0,1,0,2,0,0,1,35,40,0,0,2,67,0,8,0
2021-03-18,2021,"Round 1","MCG","Daniel Rioli","Richmond","Carlton","Home",10327,0,2,9,7,70,0,2,2,0,72,6,4,10,4,2,1,1,0,1,0,3,0,1,0,56,57,0,0,6,159,3,0,1
2021-03-18,2021,"Round 1","MCG","David Astbury","Richmond","Carlton","Home",10327,1,4,6,8,88.9,0,0,4,0,88,4,5,9,4,0,0,1,2,1,0,2,2,2,1,39,49,0,0,3,183,3,4,0
2021-03-18,2021,"Round 1","MCG","Nathan Broad","Richmond","Carlton","Home",10327,0,5,5,9,100,0,0,6,0,70,4,5,9,3,0,0,0,0,0,0,1,1,0,1,28,45,0,0,4,120,0,5,0
2021-03-18,2021,"Round 1","MCG","Jack Ross  ↙","Richmond","Carlton","Home",10327,1,2,7,6,75,0,0,0,0,23,6,2,8,2,0,0,4,0,5,1,1,0,1,0,45,48,1,0,6,200,1,0,0
2021-03-18,2021,"Round 1","MCG","Sam Walsh","Carlton","Richmond","Away",10327,1,13,18,27,87.1,0,1,1,1,82,12,19,31,6,0,1,3,0,3,6,5,3,2,4,95,122,3,3,7,389,3,3,1
2021-03-18,2021,"Round 1","MCG","Edward Curnow","Carlton","Richmond","Away",10327,1,14,14,16,55.2,1,0,2,0,75,16,13,29,8,0,0,1,0,1,7,5,4,0,1,99,94,1,6,6,319,6,4,0
2021-03-18,2021,"Round 1","MCG","Patrick Cripps","Carlton","Richmond","Away",10327,1,13,15,19,67.9,0,0,2,0,91,8,20,28,2,0,1,4,0,3,5,4,2,3,1,87,88,2,3,10,252,3,0,0
2021-03-18,2021,"Round 1","MCG","Jack Newnes","Carlton","Richmond","Away",10327,0,12,15,23,85.2,0,0,1,0,85,14,13,27,10,0,0,1,0,2,2,2,3,2,0,104,109,0,2,7,338,3,8,0
2021-03-18,2021,"Round 1","MCG","Adam Saad","Carlton","Richmond","Away",10327,0,10,13,20,80,1,0,2,4,83,16,9,25,5,0,0,4,0,4,2,3,6,2,0,99,114,1,1,3,352,4,8,0
2021-03-18,2021,"Round 1","MCG","Sam Docherty","Carlton","Richmond","Away",10327,0,5,13,18,75,0,0,2,1,91,23,1,24,5,0,0,1,0,1,1,3,11,1,0,91,94,0,1,3,740,9,6,0
2021-03-18,2021,"Round 1","MCG","Zac Fisher","Carlton","Richmond","Away",10327,1,10,13,13,65,2,1,1,0,79,10,10,20,3,0,2,1,0,4,1,4,0,0,0,65,73,1,0,8,281,4,1,0
2021-03-18,2021,"Round 1","MCG","Lachlan Fogarty","Carlton","Richmond","Away",10327,0,8,12,15,75,0,0,2,0,75,12,8,20,4,0,1,2,0,3,0,2,0,2,1,72,78,0,0,8,284,6,3,0
2021-03-18,2021,"Round 1","MCG","Paddy Dow","Carlton","Richmond","Away",10327,1,8,10,11,61.1,0,0,1,0,69,10,8,18,0,1,1,3,0,5,1,5,0,2,1,64,60,0,1,7,352,6,0,0
2021-03-18,2021,"Round 1","MCG","Will Setterfield","Carlton","Richmond","Away",10327,1,4,13,15,88.2,0,1,0,1,75,11,6,17,6,0,2,2,0,2,2,0,0,0,0,73,82,0,2,5,305,1,2,0
2021-03-18,2021,"Round 1","MCG","Sam P-Seton","Carlton","Richmond","Away",10327,0,3,11,12,80,0,0,2,0,74,12,3,15,3,0,0,1,0,0,1,2,5,1,0,56,52,0,1,5,311,2,3,0
2021-03-18,2021,"Round 1","MCG","Michael Gibbons","Carlton","Richmond","Away",10327,1,3,12,12,80,0,0,1,0,69,8,7,15,7,2,0,1,0,2,1,1,1,0,0,75,77,1,0,8,244,3,1,0
2021-03-18,2021,"Round 1","MCG","Jacob Weitering","Carlton","Richmond","Away",10327,0,3,5,12,85.7,1,0,11,2,90,11,3,14,5,0,0,1,0,0,1,2,9,0,1,55,67,0,1,1,409,3,3,0
2021-03-18,2021,"Round 1","MCG","Tom Williamson","Carlton","Richmond","Away",10327,1,3,10,9,75,0,0,1,0,81,8,4,12,3,0,0,0,0,2,0,1,2,0,1,38,52,0,0,6,279,2,4,0
2021-03-18,2021,"Round 1","MCG","Marc Murphy","Carlton","Richmond","Away",10327,1,2,9,9,81.8,0,0,0,0,76,8,3,11,4,0,0,3,0,3,0,1,0,0,0,54,54,0,0,5,240,1,0,0
2021-03-18,2021,"Round 1","MCG","Liam Jones","Carlton","Richmond","Away",10327,0,6,4,6,60,0,0,7,0,98,9,1,10,2,0,0,0,0,0,1,4,5,2,2,31,52,0,1,1,173,3,8,0
2021-03-18,2021,"Round 1","MCG","Harry McKay","Carlton","Richmond","Away",10327,1,6,4,5,50,3,5,0,0,90,7,3,10,6,2,3,0,0,1,0,1,0,0,0,60,69,0,0,8,157,0,0,0
2021-03-18,2021,"Round 1","MCG","Lachlan Plowman","Carlton","Richmond","Away",10327,0,2,6,9,100,0,0,6,0,84,8,1,9,3,1,0,1,0,0,0,0,4,1,0,46,61,0,0,3,171,1,7,0
2021-03-18,2021,"Round 1","MCG","Oscar McDonald  ↙","Carlton","Richmond","Away",10327,0,4,5,6,66.7,0,1,2,0,49,8,1,9,3,2,1,2,0,2,0,2,0,3,1,56,53,0,0,5,299,2,2,0
2021-03-18,2021,"Round 1","MCG","Marc Pittonet","Carlton","Richmond","Away",10327,0,2,5,7,77.8,0,0,5,0,87,4,5,9,3,0,0,0,34,0,2,1,3,1,0,66,85,0,2,5,70,0,3,0
2021-03-18,2021,"Round 1","MCG","Lochie O'Brien","Carlton","Richmond","Away",10327,0,3,7,7,77.8,0,0,1,1,74,7,2,9,1,1,0,4,0,1,0,2,1,2,0,52,50,0,0,3,208,6,2,0
2021-03-18,2021,"Round 1","MCG","Levi Casboult","Carlton","Richmond","Away",10327,0,5,5,4,50,2,1,1,0,85,7,1,8,3,1,0,1,1,0,1,3,0,1,2,38,35,1,0,4,122,4,1,1
2021-03-18,2021,"Round 1","MCG","Jack Silvagni  ↗","Carlton","Richmond","Away",10327,0,0,6,6,85.7,0,0,1,0,40,6,1,7,2,1,0,2,0,2,0,1,0,0,0,40,33,0,0,3,218,1,0,0
2021-03-19,2021,"Round 1","MCG","Scott Pendlebury","Collingwood","Western Bulldogs","Home",10328,2,13,13,18,72,1,0,2,3,77,15,10,25,4,0,1,5,0,7,4,8,2,1,2,93,102,1,3,7,570,6,7,1
2021-03-19,2021,"Round 1","MCG","Jack Crisp","Collingwood","Western Bulldogs","Home",10328,0,9,13,17,73.9,0,0,1,0,90,17,6,23,7,1,0,2,0,3,4,6,6,2,3,91,84,2,2,5,529,6,7,0
2021-03-19,2021,"Round 1","MCG","John Noble","Collingwood","Western Bulldogs","Home",10328,0,9,14,17,77.3,0,0,0,0,84,18,4,22,5,0,0,2,0,0,2,3,3,4,1,86,90,0,2,2,245,1,6,0
2021-03-19,2021,"Round 1","MCG","Brayden Maynard","Collingwood","Western Bulldogs","Home",10328,0,6,14,18,85.7,0,0,5,1,90,18,3,21,4,0,0,4,0,2,0,2,7,2,0,90,106,0,0,6,685,6,6,0
2021-03-19,2021,"Round 1","MCG","Taylor Adams","Collingwood","Western Bulldogs","Home",10328,0,9,10,12,60,0,0,0,0,81,8,12,20,2,0,0,4,0,3,8,7,0,1,1,68,42,3,5,4,267,7,0,2
2021-03-19,2021,"Round 1","MCG","Jack Madgen","Collingwood","Western Bulldogs","Home",10328,0,5,14,15,78.9,0,0,2,0,85,8,11,19,7,0,0,3,0,0,0,2,4,0,0,79,79,0,0,3,242,4,6,0
2021-03-19,2021,"Round 1","MCG","Darcy Moore","Collingwood","Western Bulldogs","Home",10328,0,9,8,17,94.4,6,0,8,1,96,14,4,18,12,0,0,1,0,0,0,3,5,1,2,85,119,0,0,4,347,3,9,0
2021-03-19,2021,"Round 1","MCG","Jordan De Goey","Collingwood","Western Bulldogs","Home",10328,2,7,9,9,56.2,0,0,0,0,87,10,6,16,1,0,3,4,0,4,4,3,1,0,1,61,69,0,4,9,309,4,1,0
2021-03-19,2021,"Round 1","MCG","Mason Cox","Collingwood","Western Bulldogs","Home",10328,0,9,4,8,53.3,4,2,1,0,80,11,4,15,6,2,1,0,7,3,2,2,1,1,1,77,68,1,1,4,204,6,0,0
2021-03-19,2021,"Round 1","MCG","Jordan Roughead","Collingwood","Western Bulldogs","Home",10328,0,8,6,10,71.4,2,0,7,0,96,9,5,14,6,0,0,1,0,2,0,4,6,1,1,57,66,0,0,3,311,7,8,0
2021-03-19,2021,"Round 1","MCG","Josh Thomas","Collingwood","Western Bulldogs","Home",10328,0,6,8,8,61.5,0,0,0,0,77,8,5,13,4,0,3,0,0,1,0,1,1,3,0,52,51,0,0,7,181,0,3,0
2021-03-19,2021,"Round 1","MCG","Jeremy Howe","Collingwood","Western Bulldogs","Home",10328,0,3,8,13,100,1,0,1,0,91,11,2,13,6,0,0,3,0,0,0,0,5,1,0,68,83,0,0,2,242,0,5,0
2021-03-19,2021,"Round 1","MCG","Tyler Brown","Collingwood","Western Bulldogs","Home",10328,0,6,7,8,61.5,1,0,3,0,75,6,7,13,5,0,0,2,0,2,0,1,0,0,0,55,53,0,0,3,230,3,4,0
2021-03-19,2021,"Round 1","MCG","Isaac Quaynor","Collingwood","Western Bulldogs","Home",10328,0,4,9,8,61.5,1,0,7,0,85,9,4,13,4,0,0,3,0,2,0,1,3,0,0,59,62,0,0,1,337,4,4,0
2021-03-19,2021,"Round 1","MCG","Jamie Elliott","Collingwood","Western Bulldogs","Home",10328,0,4,8,7,58.3,0,1,0,0,82,7,5,12,3,2,0,2,0,2,0,1,1,1,1,58,55,0,0,4,184,3,2,0
2021-03-19,2021,"Round 1","MCG","Will H-Elliott","Collingwood","Western Bulldogs","Home",10328,1,5,7,9,75,0,0,0,0,84,4,8,12,2,0,0,4,0,1,1,5,0,0,3,41,43,0,1,5,79,3,0,0
2021-03-19,2021,"Round 1","MCG","Brodie Grundy","Collingwood","Western Bulldogs","Home",10328,0,4,7,8,72.7,0,0,4,0,84,8,3,11,3,0,0,3,39,1,3,3,2,1,2,85,70,0,3,3,169,2,5,0
2021-03-19,2021,"Round 1","MCG","Brody Mihocek","Collingwood","Western Bulldogs","Home",10328,0,4,7,6,54.5,1,2,1,0,81,7,4,11,6,2,2,2,0,3,0,3,0,0,1,66,67,0,0,6,318,3,2,1
2021-03-19,2021,"Round 1","MCG","Brayden Sier","Collingwood","Western Bulldogs","Home",10328,0,4,5,6,66.7,0,0,0,0,60,1,8,9,0,0,0,4,0,1,2,0,0,0,0,35,37,1,1,3,40,1,1,0
2021-03-19,2021,"Round 1","MCG","Josh Daicos","Collingwood","Western Bulldogs","Home",10328,0,5,5,7,77.8,0,0,1,0,78,2,7,9,1,0,0,1,0,2,2,3,1,1,3,19,30,0,2,3,65,3,1,0
2021-03-19,2021,"Round 1","MCG","Oliver Henry","Collingwood","Western Bulldogs","Home",10328,0,1,2,2,50,0,0,0,0,64,4,0,4,1,0,0,0,0,0,0,3,1,0,0,15,9,0,0,1,48,2,1,0
2021-03-19,2021,"Round 1","MCG","Trey Ruscoe","Collingwood","Western Bulldogs","Home",10328,1,1,2,2,66.7,0,0,0,0,74,2,1,3,2,0,0,2,0,1,0,2,0,0,2,16,13,0,0,3,77,2,0,1
2021-03-19,2021,"Round 1","MCG","Callum Brown","Collingwood","Western Bulldogs","Home",10328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-19,2021,"Round 1","MCG","Bailey Smith","Western Bulldogs","Collingwood","Away",10328,0,10,25,27,75,0,0,1,0,86,23,13,36,8,2,0,3,0,5,3,9,2,3,5,131,123,0,3,7,526,10,5,2
2021-03-19,2021,"Round 1","MCG","Jackson Macrae","Western Bulldogs","Collingwood","Away",10328,1,7,27,27,77.1,0,0,2,0,78,17,18,35,7,0,0,7,0,4,3,4,1,2,1,135,118,1,2,5,322,5,4,3
2021-03-19,2021,"Round 1","MCG","Lachlan Hunter","Western Bulldogs","Collingwood","Away",10328,2,5,27,24,77.4,0,1,0,0,81,16,15,31,11,0,0,1,0,4,3,2,1,0,0,115,100,0,3,7,388,5,0,0
2021-03-19,2021,"Round 1","MCG","Josh Dunkley","Western Bulldogs","Collingwood","Away",10328,1,11,19,21,70,1,0,6,1,83,13,17,30,7,0,1,3,0,3,2,3,2,0,0,107,113,0,2,6,265,4,5,0
2021-03-19,2021,"Round 1","MCG","Thomas Liberatore","Western Bulldogs","Collingwood","Away",10328,0,10,21,21,75,0,0,4,0,80,14,14,28,3,0,1,7,0,5,7,2,2,1,2,103,108,2,5,6,272,5,2,3
2021-03-19,2021,"Round 1","MCG","Marcus Bontempelli","Western Bulldogs","Collingwood","Away",10328,1,11,18,17,60.7,2,2,4,1,83,13,15,28,9,0,1,3,0,2,3,6,1,1,3,101,92,2,1,5,397,7,2,1
2021-03-19,2021,"Round 1","MCG","Caleb Daniel","Western Bulldogs","Collingwood","Away",10328,0,3,20,25,89.3,0,0,2,1,85,18,10,28,5,0,0,5,0,3,1,1,5,2,0,111,107,0,1,2,536,4,3,0
2021-03-19,2021,"Round 1","MCG","Bailey Williams","Western Bulldogs","Collingwood","Away",10328,0,8,20,22,81.5,0,0,3,0,87,20,7,27,7,0,0,4,0,3,0,3,6,1,2,106,121,0,0,3,550,9,9,1
2021-03-19,2021,"Round 1","MCG","Patrick Lipinski","Western Bulldogs","Collingwood","Away",10328,0,6,20,24,92.3,0,0,1,0,82,9,17,26,4,0,0,2,0,3,2,1,3,1,0,82,95,0,2,3,226,1,4,0
2021-03-19,2021,"Round 1","MCG","Taylor Duryea","Western Bulldogs","Collingwood","Away",10328,0,4,15,21,95.5,1,0,2,0,80,15,7,22,9,0,0,1,0,0,0,1,2,0,1,87,88,0,0,2,200,1,7,0
2021-03-19,2021,"Round 1","MCG","Alex Keath","Western Bulldogs","Collingwood","Away",10328,0,5,12,16,88.9,1,0,5,0,95,15,3,18,9,0,0,4,0,2,0,1,4,2,0,96,85,0,0,3,245,1,8,0
2021-03-19,2021,"Round 1","MCG","Adam Treloar","Western Bulldogs","Collingwood","Away",10328,1,10,8,12,66.7,0,0,1,1,77,7,11,18,2,0,0,3,0,3,5,4,1,1,1,59,63,2,3,4,187,4,2,0
2021-03-19,2021,"Round 1","MCG","Bailey Dale","Western Bulldogs","Collingwood","Away",10328,0,7,6,14,87.5,2,0,2,0,71,12,4,16,3,0,0,1,0,2,0,2,3,1,1,55,72,0,0,2,313,1,6,0
2021-03-19,2021,"Round 1","MCG","Anthony Scott","Western Bulldogs","Collingwood","Away",10328,0,5,11,13,81.2,0,0,1,0,82,9,7,16,1,0,1,1,0,5,0,0,0,3,0,52,56,0,0,1,227,1,4,0
2021-03-19,2021,"Round 1","MCG","Stefan Martin","Western Bulldogs","Collingwood","Away",10328,0,12,2,13,86.7,1,0,2,0,84,6,9,15,1,1,0,2,15,0,6,3,0,3,1,68,94,3,3,5,45,0,4,1
2021-03-19,2021,"Round 1","MCG","Josh Bruce","Western Bulldogs","Collingwood","Away",10328,1,4,11,11,73.3,1,3,0,0,81,11,4,15,11,1,0,1,0,4,0,3,0,1,0,85,70,0,0,4,263,5,0,1
2021-03-19,2021,"Round 1","MCG","Aaron Naughton","Western Bulldogs","Collingwood","Away",10328,0,3,12,8,53.3,1,2,1,0,76,10,5,15,7,2,0,1,0,6,0,3,0,0,0,77,64,0,0,6,353,3,1,1
2021-03-19,2021,"Round 1","MCG","Timothy English","Western Bulldogs","Collingwood","Away",10328,0,9,5,11,78.6,4,2,4,0,81,10,4,14,8,1,1,2,4,0,1,1,0,1,0,82,96,1,0,4,181,1,2,1
2021-03-19,2021,"Round 1","MCG","Laitham Vandermeer","Western Bulldogs","Collingwood","Away",10328,0,9,7,13,92.9,0,0,3,0,76,5,9,14,1,2,0,4,0,2,1,1,0,1,0,65,98,0,1,4,224,0,1,3
2021-03-19,2021,"Round 1","MCG","Mitchell Wallis","Western Bulldogs","Collingwood","Away",10328,0,6,7,10,76.9,0,0,1,0,78,4,9,13,3,0,1,1,0,2,1,3,0,0,1,41,45,0,1,1,119,4,1,0
2021-03-19,2021,"Round 1","MCG","Ryan Gardner","Western Bulldogs","Collingwood","Away",10328,0,4,7,10,90.9,1,0,9,0,100,7,4,11,7,0,0,1,0,0,0,0,1,0,0,54,66,0,0,2,113,0,5,0
2021-03-19,2021,"Round 1","MCG","Lachlan McNeil","Western Bulldogs","Collingwood","Away",10328,0,7,4,3,33.3,0,1,1,0,74,5,4,9,1,1,0,0,0,1,0,8,0,0,2,26,26,0,0,2,140,7,1,0
2021-03-19,2021,"Round 1","MCG","Rhylee West","Western Bulldogs","Collingwood","Away",10328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-20,2021,"Round 1","MCG","Clayton Oliver","Melbourne","Fremantle","Home",10329,0,15,21,28,80,0,0,1,0,88,10,25,35,6,0,0,3,0,3,7,5,3,0,1,107,122,3,4,9,301,5,5,1
2021-03-20,2021,"Round 1","MCG","Steven May","Melbourne","Fremantle","Home",10329,0,7,12,19,79.2,3,0,5,0,100,21,3,24,8,0,0,0,0,3,1,4,8,2,1,92,117,0,1,2,578,4,8,0
2021-03-20,2021,"Round 1","MCG","Christian Petracca","Melbourne","Fremantle","Home",10329,0,7,17,17,70.8,0,2,1,2,90,13,11,24,2,2,1,3,0,5,1,7,1,1,1,90,98,1,0,6,427,4,0,0
2021-03-20,2021,"Round 1","MCG","Ed Langdon","Melbourne","Fremantle","Home",10329,0,8,14,16,72.7,0,1,1,0,94,13,9,22,5,1,1,4,0,2,1,3,4,0,0,95,105,0,1,5,441,4,5,1
2021-03-20,2021,"Round 1","MCG","James Harmes","Melbourne","Fremantle","Home",10329,0,5,15,13,65,0,1,0,0,76,11,9,20,6,1,1,2,0,3,1,6,2,2,0,86,64,0,1,4,314,6,2,1
2021-03-20,2021,"Round 1","MCG","Nathan Jones","Melbourne","Fremantle","Home",10329,1,2,16,13,72.2,0,1,0,0,72,9,9,18,4,0,1,0,0,4,0,2,3,0,0,58,51,0,0,6,298,1,2,0
2021-03-20,2021,"Round 1","MCG","Tom McDonald","Melbourne","Fremantle","Home",10329,1,6,11,9,50,2,2,1,0,91,12,6,18,9,2,2,5,5,6,0,5,0,2,2,110,94,0,0,6,393,6,2,4
2021-03-20,2021,"Round 1","MCG","Christian Salem","Melbourne","Fremantle","Home",10329,0,5,10,13,72.2,0,0,2,0,81,11,7,18,6,0,0,1,0,1,1,3,4,0,1,66,73,0,1,2,363,3,5,0
2021-03-20,2021,"Round 1","MCG","Jake Lever","Melbourne","Fremantle","Home",10329,0,9,8,14,77.8,4,0,6,0,98,15,3,18,7,0,1,3,0,3,0,2,5,2,0,87,129,0,0,2,496,4,12,0
2021-03-20,2021,"Round 1","MCG","Angus Brayshaw","Melbourne","Fremantle","Home",10329,0,8,10,11,61.1,1,1,0,0,71,9,9,18,4,0,1,4,0,3,0,5,0,2,1,73,76,0,0,5,227,4,6,0
2021-03-20,2021,"Round 1","MCG","Alex N-Bullen","Melbourne","Fremantle","Home",10329,0,9,7,10,58.8,0,0,2,2,74,11,6,17,3,0,0,0,0,5,5,3,1,1,0,55,71,2,3,3,316,6,3,0
2021-03-20,2021,"Round 1","MCG","Charlie Spargo","Melbourne","Fremantle","Home",10329,3,7,9,14,87.5,0,2,1,0,69,8,8,16,2,1,0,5,0,3,0,2,1,2,1,71,108,0,0,5,156,0,2,1
2021-03-20,2021,"Round 1","MCG","Adam Tomlinson","Melbourne","Fremantle","Home",10329,0,3,12,12,80,1,0,7,0,96,13,2,15,7,0,0,2,0,2,0,3,4,0,1,69,82,0,0,2,317,2,5,0
2021-03-20,2021,"Round 1","MCG","James Jordon","Melbourne","Fremantle","Home",10329,2,3,13,10,66.7,0,1,1,0,73,10,5,15,5,1,1,5,0,3,1,3,0,1,1,80,78,1,0,4,232,4,1,1
2021-03-20,2021,"Round 1","MCG","Trent Rivers","Melbourne","Fremantle","Home",10329,0,3,9,8,57.1,0,0,0,0,55,7,7,14,3,0,0,0,0,1,0,4,2,0,1,41,34,0,0,2,196,5,6,0
2021-03-20,2021,"Round 1","MCG","Max Gawn","Melbourne","Fremantle","Home",10329,0,8,5,7,58.3,2,0,8,0,92,6,6,12,4,0,0,1,30,1,3,3,4,0,1,73,93,2,1,3,155,5,4,0
2021-03-20,2021,"Round 1","MCG","Kysaiah Pickett","Melbourne","Fremantle","Home",10329,0,6,6,9,75,0,1,0,3,74,8,4,12,3,1,0,4,0,3,0,6,1,1,3,55,67,0,0,4,251,4,4,3
2021-03-20,2021,"Round 1","MCG","Jayden Hunt","Melbourne","Fremantle","Home",10329,0,3,6,9,90,0,0,1,0,88,7,3,10,3,0,0,2,0,3,2,2,3,0,2,38,53,1,1,2,229,2,3,0
2021-03-20,2021,"Round 1","MCG","Bayley Fritsch","Melbourne","Fremantle","Home",10329,0,1,8,6,60,0,3,1,0,96,9,1,10,6,2,1,2,0,3,0,1,0,1,1,66,64,0,0,6,261,0,1,0
2021-03-20,2021,"Round 1","MCG","Tom Sparrow","Melbourne","Fremantle","Home",10329,0,6,4,7,70,0,1,2,0,65,5,5,10,3,0,1,6,0,2,2,2,1,0,0,59,59,0,2,4,191,2,3,2
2021-03-20,2021,"Round 1","MCG","Luke Jackson","Melbourne","Fremantle","Home",10329,1,7,3,7,70,2,3,1,0,74,6,4,10,4,0,1,2,5,2,2,3,0,3,1,52,44,0,2,3,70,3,1,1
2021-03-20,2021,"Round 1","MCG","Neville Jetta","Melbourne","Fremantle","Home",10329,0,4,4,7,77.8,1,0,8,0,82,4,5,9,4,0,0,1,0,0,0,0,2,0,0,38,63,0,0,1,6,0,3,0
2021-03-20,2021,"Round 1","MCG","Kade Chandler","Melbourne","Fremantle","Home",10329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-20,2021,"Round 1","MCG","Andrew Brayshaw","Fremantle","Melbourne","Away",10329,0,9,24,20,69,0,0,1,0,79,13,16,29,5,1,0,4,0,5,0,2,3,0,1,105,125,0,0,5,505,6,7,0
2021-03-20,2021,"Round 1","MCG","Nathan Fyfe","Fremantle","Melbourne","Away",10329,2,13,14,21,77.8,1,0,2,1,89,10,17,27,5,0,0,5,0,4,9,8,2,1,4,88,109,1,8,8,287,8,0,2
2021-03-20,2021,"Round 1","MCG","Caleb Serong","Fremantle","Melbourne","Away",10329,1,12,14,18,69.2,0,0,0,0,73,13,13,26,2,0,1,3,0,6,3,3,1,1,0,85,101,3,0,6,433,4,4,1
2021-03-20,2021,"Round 1","MCG","Adam Cerra","Fremantle","Melbourne","Away",10329,2,9,15,19,79.2,0,2,2,0,78,14,10,24,7,0,1,5,0,8,3,2,1,1,1,102,122,2,1,4,488,5,2,1
