"Date","Season","Round","Venue","Player","Team","Opposition","Status","Match_id","GA","CP","UP","ED","DE","CM","MI5","One.Percenters","BO","TOG","K","HB","D","M","G","B","T","HO","I50","CL","CG","R50","FF","FA","AF","SC","CCL","SCL","SI","MG","TO","ITC","T5"
2017-03-23,2017,"Round 1","MCG","Josh Caddy","Richmond","Carlton","Away",9307,1,9,9,14,82.4,0,0,0,0,77,9,8,17,3,1,1,2,0,0,3,2,3,0,2,61,73,1,2,5,289,3,2,1
2017-03-23,2017,"Round 1","MCG","Kamdyn McIntosh","Richmond","Carlton","Away",9307,0,4,12,10,62.5,1,0,4,1,76,11,5,16,5,0,0,1,0,5,0,3,1,0,0,62,50,0,0,1,441,6,5,0
2017-03-23,2017,"Round 1","MCG","Shane Edwards","Richmond","Carlton","Away",9307,0,9,8,13,86.7,0,2,1,2,68,5,10,15,3,1,1,2,0,0,1,1,0,0,0,59,77,0,1,6,237,2,4,1
2017-03-23,2017,"Round 1","MCG","Bachar Houli","Richmond","Carlton","Away",9307,0,5,9,13,92.9,0,0,0,0,69,4,10,14,1,0,0,3,0,2,1,1,0,0,0,47,43,0,1,2,220,2,5,0
2017-03-23,2017,"Round 1","MCG","David Astbury","Richmond","Carlton","Away",9307,0,7,6,11,84.6,1,0,2,0,100,7,6,13,3,0,0,2,0,0,0,1,1,3,0,53,58,0,0,1,202,4,9,0
2017-03-23,2017,"Round 1","MCG","Jack Riewoldt","Richmond","Carlton","Away",9307,1,6,5,8,66.7,1,4,2,0,96,10,2,12,5,1,1,7,0,4,1,4,0,2,1,83,82,0,1,6,309,6,0,4
2017-03-23,2017,"Round 1","MCG","Dylan Grimes","Richmond","Carlton","Away",9307,0,6,5,11,100,0,0,3,0,81,4,7,11,1,0,0,7,0,1,0,1,3,0,0,57,63,0,0,0,172,0,7,0
2017-03-23,2017,"Round 1","MCG","Nick Vlastuin","Richmond","Carlton","Away",9307,1,3,8,11,100,1,2,1,0,78,6,5,11,5,1,0,12,0,1,1,4,3,0,2,91,80,0,1,4,175,1,4,2
2017-03-23,2017,"Round 1","MCG","Sam Lloyd","Richmond","Carlton","Away",9307,0,6,3,6,60,1,1,0,0,73,5,5,10,3,1,0,1,0,1,0,3,0,1,0,45,38,0,0,2,20,3,1,1
2017-03-23,2017,"Round 1","MCG","Daniel Rioli","Richmond","Carlton","Away",9307,1,5,6,9,90,1,1,0,0,85,6,4,10,3,2,0,2,0,2,1,2,0,0,2,49,64,1,0,5,110,2,1,1
2017-03-23,2017,"Round 1","MCG","Alex Rance","Richmond","Carlton","Away",9307,0,5,6,8,88.9,0,0,8,0,93,7,2,9,4,0,0,4,0,1,0,4,3,0,3,44,59,0,0,0,247,3,8,0
2017-03-23,2017,"Round 1","MCG","Taylor Hunt","Richmond","Carlton","Away",9307,0,5,4,7,77.8,0,0,0,0,77,1,8,9,0,0,0,0,0,0,0,2,0,0,1,16,25,0,0,3,95,3,4,0
2017-03-23,2017,"Round 1","MCG","Benjamin Griffiths","Richmond","Carlton","Away",9307,0,6,4,8,88.9,1,0,1,0,80,5,4,9,4,0,0,6,8,4,1,4,1,0,3,58,72,0,1,5,177,3,1,5
2017-03-23,2017,"Round 1","MCG","Toby Nankervis","Richmond","Carlton","Away",9307,0,6,1,7,87.5,3,1,1,0,78,7,1,8,3,2,0,3,27,2,3,0,2,0,0,83,114,1,2,5,153,0,2,0
2017-03-24,2017,"Round 1","MCG","Scott Pendlebury","Collingwood","Western Bulldogs","Home",9308,0,24,13,29,82.9,0,0,4,0,82,16,19,35,3,2,0,6,0,6,10,2,3,4,0,135,146,5,5,9,465,2,6,0
2017-03-24,2017,"Round 1","MCG","Steele Sidebottom","Collingwood","Western Bulldogs","Home",9308,0,9,24,29,82.9,0,1,2,1,87,17,18,35,4,2,0,3,0,4,6,1,1,1,0,124,117,2,4,7,420,1,2,1
2017-03-24,2017,"Round 1","MCG","Taylor Adams","Collingwood","Western Bulldogs","Home",9308,1,14,20,20,60.6,0,0,1,0,76,20,13,33,6,0,0,12,0,4,7,4,3,2,1,151,117,1,6,6,536,7,4,0
2017-03-24,2017,"Round 1","MCG","Adam Treloar","Collingwood","Western Bulldogs","Home",9308,0,11,23,24,72.7,0,1,0,0,75,20,13,33,8,1,0,3,0,10,6,5,3,0,1,125,96,2,4,4,564,9,1,1
2017-03-24,2017,"Round 1","MCG","Jeremy Howe","Collingwood","Western Bulldogs","Home",9308,0,11,14,22,84.6,5,0,4,0,92,16,10,26,11,0,0,3,0,1,0,1,4,1,0,114,105,0,0,4,344,4,11,0
2017-03-24,2017,"Round 1","MCG","Tom Phillips","Collingwood","Western Bulldogs","Home",9308,1,9,18,17,65.4,0,0,1,0,80,12,14,26,2,0,0,4,0,3,4,3,1,0,0,86,82,2,2,3,350,7,4,0
2017-03-24,2017,"Round 1","MCG","Jackson Ramsay","Collingwood","Western Bulldogs","Home",9308,0,8,20,19,76,0,0,1,0,90,12,13,25,5,0,1,3,0,4,0,4,1,1,3,82,73,0,0,4,357,4,4,0
2017-03-24,2017,"Round 1","MCG","Alex Fasolo","Collingwood","Western Bulldogs","Home",9308,0,11,11,14,63.6,2,4,0,0,85,13,9,22,8,3,3,3,0,2,1,0,0,1,0,115,106,0,1,12,252,2,2,1
2017-03-24,2017,"Round 1","MCG","Will H-Elliott","Collingwood","Western Bulldogs","Home",9308,0,6,15,19,86.4,1,1,2,0,90,15,7,22,8,1,0,1,0,6,1,0,2,2,0,95,88,1,0,5,380,1,2,0
2017-03-24,2017,"Round 1","MCG","Josh Smith","Collingwood","Western Bulldogs","Home",9308,0,5,15,14,70,0,0,3,0,92,14,6,20,6,0,0,1,0,3,0,1,4,0,1,73,62,0,0,3,325,4,5,0
2017-03-24,2017,"Round 1","MCG","Jesse White","Collingwood","Western Bulldogs","Home",9308,1,5,14,12,66.7,1,1,1,1,85,13,5,18,8,1,1,2,0,3,0,2,0,0,1,85,69,0,0,7,299,3,1,1
2017-03-24,2017,"Round 1","MCG","Jack Crisp","Collingwood","Western Bulldogs","Home",9308,0,3,15,10,58.8,0,0,2,0,77,11,6,17,6,0,0,3,0,1,1,2,0,0,1,72,52,0,1,3,212,3,0,1
2017-03-24,2017,"Round 1","MCG","Brayden Maynard","Collingwood","Western Bulldogs","Home",9308,0,4,12,16,100,0,0,5,0,83,11,5,16,7,0,0,4,0,2,1,1,3,0,1,77,77,1,0,1,305,4,6,0
2017-03-24,2017,"Round 1","MCG","Travis Varcoe","Collingwood","Western Bulldogs","Home",9308,2,6,8,12,80,1,2,0,0,78,8,7,15,5,0,1,2,0,3,0,2,0,1,1,60,59,0,0,4,64,1,1,0
2017-03-24,2017,"Round 1","MCG","Jarryd Blair","Collingwood","Western Bulldogs","Home",9308,1,13,4,8,53.3,0,0,1,0,80,6,9,15,3,0,2,4,0,3,4,3,0,1,1,61,64,1,2,5,143,2,4,3
2017-03-24,2017,"Round 1","MCG","Christopher Mayne","Collingwood","Western Bulldogs","Home",9308,1,5,8,9,69.2,0,1,0,0,75,9,4,13,4,1,1,5,0,3,0,3,0,1,1,72,62,0,0,5,136,3,1,3
2017-03-24,2017,"Round 1","MCG","Ben Reid","Collingwood","Western Bulldogs","Home",9308,0,1,12,10,83.3,0,0,5,0,83,7,5,12,7,0,0,1,0,0,1,2,1,0,0,56,44,0,1,1,144,2,1,0
2017-03-24,2017,"Round 1","MCG","Brodie Grundy","Collingwood","Western Bulldogs","Home",9308,1,4,8,10,83.3,1,0,0,0,75,7,5,12,7,0,0,4,29,1,1,1,0,0,1,94,82,1,0,6,125,1,2,0
2017-03-24,2017,"Round 1","MCG","Henry Schade","Collingwood","Western Bulldogs","Home",9308,0,1,9,9,90,0,0,4,0,85,4,6,10,4,0,0,0,0,0,0,1,0,0,1,33,27,0,0,2,103,2,1,0
2017-03-24,2017,"Round 1","MCG","Darcy Moore","Collingwood","Western Bulldogs","Home",9308,0,4,6,6,60,0,1,1,0,83,7,3,10,4,0,1,1,0,2,0,4,0,0,1,41,29,0,0,2,168,5,1,1
2017-03-24,2017,"Round 1","MCG","Tyson Goldsack","Collingwood","Western Bulldogs","Home",9308,0,2,4,8,100,0,0,3,0,75,5,3,8,1,1,0,2,0,0,0,0,1,1,0,39,42,0,0,1,124,1,2,0
2017-03-24,2017,"Round 1","MCG","Mason Cox","Collingwood","Western Bulldogs","Home",9308,0,5,3,4,50,1,1,3,0,69,3,5,8,1,0,1,0,21,0,0,3,0,1,1,42,38,0,0,4,47,2,2,0
2017-03-24,2017,"Round 1","MCG","Jason Johannisen","Western Bulldogs","Collingwood","Away",9308,2,9,19,26,86.7,0,0,4,0,82,18,12,30,7,2,0,0,0,3,1,2,5,1,1,109,126,2,0,7,424,3,4,0
2017-03-24,2017,"Round 1","MCG","Matthew Boyd","Western Bulldogs","Collingwood","Away",9308,1,6,20,19,73.1,0,0,3,0,80,14,12,26,2,1,1,2,0,1,1,1,1,0,0,87,87,0,1,7,311,1,4,1
2017-03-24,2017,"Round 1","MCG","Jackson Macrae","Western Bulldogs","Collingwood","Away",9308,0,5,19,20,80,0,0,2,0,79,15,10,25,7,0,0,7,0,2,2,1,4,2,0,116,92,0,2,3,368,5,5,0
2017-03-24,2017,"Round 1","MCG","Luke Dahlhaus","Western Bulldogs","Collingwood","Away",9308,0,11,14,16,66.7,0,0,0,0,75,9,15,24,4,0,1,7,0,2,5,2,1,1,0,99,85,3,2,6,167,3,1,0
2017-03-24,2017,"Round 1","MCG","Robert Murphy","Western Bulldogs","Collingwood","Away",9308,2,4,16,19,86.4,0,0,0,1,87,15,7,22,6,0,0,1,0,5,1,2,2,0,0,81,72,0,1,7,402,5,5,0
2017-03-24,2017,"Round 1","MCG","Marcus Bontempelli","Western Bulldogs","Collingwood","Away",9308,1,12,11,18,81.8,0,0,2,0,82,8,14,22,3,2,0,4,0,4,1,1,3,0,0,89,120,0,1,8,277,1,1,2
2017-03-24,2017,"Round 1","MCG","Caleb Daniel","Western Bulldogs","Collingwood","Away",9308,0,7,16,15,68.2,0,0,3,0,77,10,12,22,1,0,0,2,0,1,2,3,1,0,1,62,62,1,1,5,297,6,3,0
2017-03-24,2017,"Round 1","MCG","Lachlan Hunter","Western Bulldogs","Collingwood","Away",9308,0,5,15,16,76.2,0,2,3,0,83,13,8,21,6,3,0,2,0,3,0,1,0,2,0,101,94,0,0,8,310,5,2,0
2017-03-24,2017,"Round 1","MCG","Liam Picken","Western Bulldogs","Collingwood","Away",9308,0,6,13,17,85,1,1,0,0,80,12,8,20,8,2,0,4,0,2,1,0,2,1,0,105,90,0,1,7,223,0,3,0
2017-03-24,2017,"Round 1","MCG","Matthew Suckling","Western Bulldogs","Collingwood","Away",9308,0,3,15,17,89.5,1,0,2,1,74,17,2,19,11,0,0,2,0,5,0,2,5,0,2,90,81,0,0,5,624,3,6,0
2017-03-24,2017,"Round 1","MCG","Stewart Crameri","Western Bulldogs","Collingwood","Away",9308,2,9,7,13,76.5,0,0,1,0,75,8,9,17,4,1,0,4,0,2,1,4,2,1,3,68,69,0,1,7,146,4,4,2
2017-03-24,2017,"Round 1","MCG","Shane Biggs","Western Bulldogs","Collingwood","Away",9308,0,2,16,11,64.7,0,0,2,0,80,14,3,17,5,0,0,3,0,1,0,4,4,1,1,73,58,0,0,2,474,5,3,0
2017-03-24,2017,"Round 1","MCG","Dale Morris","Western Bulldogs","Collingwood","Away",9308,0,5,12,14,87.5,2,0,10,0,97,6,10,16,7,0,0,1,0,1,0,2,3,0,1,60,64,0,0,2,166,2,5,0
2017-03-24,2017,"Round 1","MCG","Thomas Liberatore","Western Bulldogs","Collingwood","Away",9308,0,11,5,11,68.8,1,0,1,0,77,8,8,16,4,1,0,14,0,1,3,2,2,1,0,115,102,1,2,5,219,3,3,3
2017-03-24,2017,"Round 1","MCG","Travis Cloke","Western Bulldogs","Collingwood","Away",9308,2,9,6,8,57.1,2,2,1,0,82,12,2,14,6,1,0,1,1,3,2,2,0,2,0,71,65,1,1,5,331,1,3,1
2017-03-24,2017,"Round 1","MCG","Easton Wood","Western Bulldogs","Collingwood","Away",9308,0,5,9,12,85.7,2,0,2,0,82,9,5,14,8,0,0,2,0,0,0,0,3,0,0,69,63,0,0,1,277,3,4,0
2017-03-24,2017,"Round 1","MCG","Jake Stringer","Western Bulldogs","Collingwood","Away",9308,0,4,12,8,57.1,1,3,1,1,78,11,3,14,7,1,3,4,0,2,1,3,0,0,2,79,51,0,1,6,266,1,0,0
2017-03-24,2017,"Round 1","MCG","Zaine Cordy","Western Bulldogs","Collingwood","Away",9308,0,4,11,11,78.6,0,0,7,0,89,10,4,14,2,0,0,2,0,1,1,4,4,2,3,45,59,0,1,4,296,4,4,1
2017-03-24,2017,"Round 1","MCG","Toby McLean","Western Bulldogs","Collingwood","Away",9308,0,5,8,9,69.2,0,1,0,0,76,8,5,13,5,1,0,7,0,3,1,1,0,1,0,84,59,0,1,3,109,2,2,1
2017-03-24,2017,"Round 1","MCG","Lin Jong","Western Bulldogs","Collingwood","Away",9308,0,7,5,9,81.8,1,0,1,0,85,2,9,11,2,0,1,14,0,1,1,1,0,0,0,87,67,1,0,4,63,0,3,0
2017-03-24,2017,"Round 1","MCG","Fletcher Roberts","Western Bulldogs","Collingwood","Away",9308,0,4,4,9,90,1,0,11,0,92,8,2,10,2,0,0,2,0,0,0,2,4,1,0,43,58,0,0,1,204,4,4,0
2017-03-24,2017,"Round 1","MCG","Thomas Boyd","Western Bulldogs","Collingwood","Away",9308,0,2,6,4,80,0,0,6,0,88,1,4,5,1,0,0,2,24,1,1,4,0,0,3,37,39,1,0,2,56,2,1,0
2017-03-25,2017,"Round 1","Marvel Stadium","Jack Steven","St Kilda","Melbourne","Home",9309,0,8,17,16,59.3,0,0,2,2,80,17,10,27,4,0,1,3,0,4,3,4,2,1,1,94,75,2,1,6,573,6,0,0
2017-03-25,2017,"Round 1","Marvel Stadium","Jack Steele","St Kilda","Melbourne","Home",9309,0,12,13,18,78.3,2,1,2,0,78,8,15,23,7,0,1,4,0,1,3,1,2,2,0,94,113,1,2,5,111,1,5,0
2017-03-25,2017,"Round 1","Marvel Stadium","Jarryn Geary","St Kilda","Melbourne","Home",9309,0,7,15,16,80,0,0,4,2,91,10,10,20,3,0,0,1,0,1,3,3,2,0,0,63,88,1,1,4,278,3,6,0
2017-03-25,2017,"Round 1","Marvel Stadium","Jack Newnes","St Kilda","Melbourne","Home",9309,0,7,13,14,70,0,0,2,0,88,12,8,20,6,0,0,2,0,2,4,4,6,0,0,78,67,1,4,3,389,4,2,0
2017-03-25,2017,"Round 1","Marvel Stadium","Jack Billings","St Kilda","Melbourne","Home",9309,0,9,10,12,60,0,1,0,0,89,10,10,20,2,1,1,3,0,3,2,3,0,0,0,75,75,0,2,4,345,3,3,1
2017-03-25,2017,"Round 1","Marvel Stadium","Dylan Roberton","St Kilda","Melbourne","Home",9309,0,2,16,14,73.7,0,0,3,0,84,10,9,19,4,0,1,2,0,1,1,2,3,0,0,69,70,0,1,6,249,3,6,0
2017-03-25,2017,"Round 1","Marvel Stadium","David Armitage","St Kilda","Melbourne","Home",9309,1,7,12,9,56.2,0,0,2,0,76,6,10,16,2,1,1,3,0,0,0,4,1,3,2,60,74,0,0,3,82,2,4,0
2017-03-25,2017,"Round 1","Marvel Stadium","Sebastian Ross","St Kilda","Melbourne","Home",9309,0,4,12,10,62.5,0,0,0,0,81,8,8,16,1,0,0,1,1,3,2,4,0,0,2,42,36,2,0,5,266,4,0,0
2017-03-25,2017,"Round 1","Marvel Stadium","Luke Dunstan","St Kilda","Melbourne","Home",9309,0,6,10,12,75,0,0,1,0,73,8,8,16,4,1,0,3,0,4,4,0,1,1,0,71,62,3,1,5,239,2,0,0
2017-03-25,2017,"Round 1","Marvel Stadium","Shane Savage","St Kilda","Melbourne","Home",9309,0,3,10,13,86.7,0,0,1,1,87,8,7,15,3,0,0,2,0,1,0,2,7,0,1,52,65,0,0,3,337,4,3,0
2017-03-25,2017,"Round 1","Marvel Stadium","Maverick Weller","St Kilda","Melbourne","Home",9309,0,7,8,7,46.7,0,2,0,0,86,7,8,15,4,0,2,5,0,2,1,3,1,4,1,72,54,0,1,7,218,1,2,3
2017-03-25,2017,"Round 1","Marvel Stadium","Tim Membrey","St Kilda","Melbourne","Home",9309,1,9,7,9,60,1,1,0,0,86,10,5,15,2,1,1,3,0,5,0,3,0,3,0,68,66,0,0,9,222,2,4,0
2017-03-25,2017,"Round 1","Marvel Stadium","Jack Lonie","St Kilda","Melbourne","Home",9309,1,9,5,9,60,0,0,0,1,75,8,7,15,0,1,1,6,0,3,3,5,0,2,2,65,74,0,3,6,236,5,2,3
2017-03-25,2017,"Round 1","Marvel Stadium","Nick Riewoldt","St Kilda","Melbourne","Home",9309,0,6,8,10,71.4,3,3,0,0,83,12,2,14,7,4,0,3,0,4,0,2,0,2,0,99,105,0,0,8,253,4,0,1
2017-03-25,2017,"Round 1","Marvel Stadium","Jimmy Webster","St Kilda","Melbourne","Home",9309,0,5,9,8,57.1,0,0,2,0,73,10,4,14,1,0,0,2,0,1,1,3,1,0,0,49,43,1,0,3,225,5,5,0
2017-03-25,2017,"Round 1","Marvel Stadium","Josh Bruce","St Kilda","Melbourne","Home",9309,0,8,6,11,84.6,1,0,1,0,88,6,7,13,2,1,0,1,0,2,2,1,0,2,1,47,64,1,1,6,134,2,2,1
2017-03-25,2017,"Round 1","Marvel Stadium","Jade Gresham","St Kilda","Melbourne","Home",9309,1,5,8,11,91.7,0,2,1,0,77,9,3,12,4,3,1,1,0,3,0,2,0,0,1,65,64,0,0,6,157,2,2,1
2017-03-25,2017,"Round 1","Marvel Stadium","Sam Gilbert","St Kilda","Melbourne","Home",9309,0,4,7,9,81.8,0,0,2,0,74,6,5,11,3,0,0,3,0,1,0,1,0,0,1,46,49,0,0,3,110,2,5,0
2017-03-25,2017,"Round 1","Marvel Stadium","Jake Carlisle","St Kilda","Melbourne","Home",9309,0,8,2,9,81.8,1,0,4,0,86,5,6,11,2,0,0,1,0,0,0,0,4,0,0,37,66,0,0,1,150,3,8,0
2017-03-25,2017,"Round 1","Marvel Stadium","Nathan Brown","St Kilda","Melbourne","Home",9309,0,5,4,9,100,0,0,11,0,90,2,7,9,2,0,0,1,0,0,0,1,2,0,1,27,56,0,0,3,66,0,5,0
2017-03-25,2017,"Round 1","Marvel Stadium","Tom Hickey","St Kilda","Melbourne","Home",9309,1,5,3,5,62.5,1,0,0,0,90,4,4,8,1,0,0,2,18,0,2,3,0,0,2,43,44,2,0,3,47,2,2,0
2017-03-25,2017,"Round 1","Marvel Stadium","Nathan Wright","St Kilda","Melbourne","Home",9309,0,3,4,4,50,0,0,1,0,66,3,5,8,0,0,0,1,0,2,0,0,0,0,0,23,23,0,0,5,163,1,1,1
2017-03-25,2017,"Round 1","Marvel Stadium","Clayton Oliver","Melbourne","St Kilda","Away",9309,1,14,22,32,88.9,0,0,1,0,75,9,27,36,5,0,0,7,0,0,9,5,1,1,1,122,109,6,3,6,43,3,3,1
2017-03-25,2017,"Round 1","Marvel Stadium","Nathan Jones","Melbourne","St Kilda","Away",9309,1,10,25,28,80,0,0,1,0,87,15,20,35,6,1,0,4,0,5,4,1,2,1,0,126,132,1,3,11,435,4,4,0
2017-03-25,2017,"Round 1","Marvel Stadium","Jordan Lewis","Melbourne","St Kilda","Away",9309,0,9,24,25,78.1,0,1,2,0,87,18,14,32,9,0,0,3,0,6,4,6,0,1,1,119,104,1,3,7,322,7,2,0
2017-03-25,2017,"Round 1","Marvel Stadium","Bernie Vince","Melbourne","St Kilda","Away",9309,0,5,23,25,83.3,0,0,4,0,85,19,11,30,8,1,0,0,0,0,0,3,2,0,2,103,114,0,0,5,324,3,7,0
2017-03-25,2017,"Round 1","Marvel Stadium","Billy Stretch","Melbourne","St Kilda","Away",9309,0,8,19,22,84.6,0,1,2,0,85,6,20,26,3,1,1,2,0,1,3,1,0,1,0,83,96,0,3,7,203,1,4,0
2017-03-25,2017,"Round 1","Marvel Stadium","Tom McDonald","Melbourne","St Kilda","Away",9309,0,2,22,15,62.5,0,0,9,0,97,18,6,24,13,0,0,1,0,1,0,5,4,1,2,104,78,0,0,5,434,4,2,0
2017-03-25,2017,"Round 1","Marvel Stadium","Jack Viney","Melbourne","St Kilda","Away",9309,0,12,10,21,91.3,0,0,1,0,85,9,14,23,2,0,0,5,0,2,8,1,0,3,0,84,93,6,2,5,161,2,1,0
2017-03-25,2017,"Round 1","Marvel Stadium","Christian Petracca","Melbourne","St Kilda","Away",9309,2,11,12,18,78.3,1,2,0,0,90,14,9,23,6,2,0,0,0,5,2,4,0,1,0,91,95,1,0,11,437,6,3,0
