Date,Time,Round,Venue,Home.Team,Away.Team,Home.Points,Away.Points,AwayWin,HomeWin,Draw,Season,Match_id
2016-05-21,19:25,9, Marvel Stadium,North Melbourne,Carlton,113,46,0,1,0,2015,6248
2016-05-22,13:10,9, MCG,Melbourne,Brisbane,131,68,0,1,0,2015,6250
2016-05-22,15:20,9, ENGIE Stadium,GWS,Western Bulldogs,98,73,0,1,0,2015,6251
2016-05-22,16:40,9, Marvel Stadium,St Kilda,Essendon,109,63,0,1,0,2015,6252
2016-05-27,19:50,10, SCG,Sydney,North Melbourne,91,65,0,1,0,2015,6253
2016-05-28,13:40,10, TIO Traeger Park,Melbourne,Port Adelaide,76,121,1,0,0,2015,6255
2016-05-28,13:45,10, Gabba,Brisbane,Hawthorn,87,135,1,0,0,2015,6254
2016-05-28,16:35,10, Marvel Stadium,St Kilda,Fremantle,101,67,0,1,0,2015,6256
2016-05-28,19:10,10, Adelaide Oval,Adelaide,GWS,107,85,0,1,0,2015,6258
2016-05-28,19:25,10, MCG,Essendon,Richmond,67,105,1,0,0,2015,6257
2016-05-29,13:10,10, Marvel Stadium,Carlton,Geelong,104,85,0,1,0,2015,6259
2016-05-29,14:40,10, Domain Stadium,West Coast,Gold Coast,132,55,0,1,0,2015,6261
2016-05-29,15:20,10, MCG,Collingwood,Western Bulldogs,53,74,1,0,0,2015,6260
2016-06-03,19:50,11, Ninja Stadium,North Melbourne,Richmond,124,54,0,1,0,2015,6262
2016-06-04,13:45,11, MCG,Hawthorn,Melbourne,82,64,0,1,0,2015,6263
2016-06-04,14:10,11, Marvel Stadium,Carlton,Brisbane,102,64,0,1,0,2015,6264
2016-06-04,16:35,11, GMHBA Stadium,Geelong,GWS,98,88,0,1,0,2015,6265
2016-06-04,17:40,11, Domain Stadium,Fremantle,Essendon,126,47,0,1,0,2015,6267
2016-06-04,19:25,11, People First Stadium,Gold Coast,Sydney,41,79,1,0,0,2015,6266
2016-06-05,13:10,11, MCG,Collingwood,Port Adelaide,58,125,1,0,0,2015,6268
2016-06-05,15:20,11, Marvel Stadium,Western Bulldogs,West Coast,83,75,0,1,0,2015,6269
2016-06-05,16:10,11, Adelaide Oval,Adelaide,St Kilda,133,45,0,1,0,2015,6270
2016-06-10,19:50,12, Marvel Stadium,Essendon,Hawthorn,43,151,1,0,0,2015,6271
2016-06-11,13:10,12, Adelaide Oval,Port Adelaide,Western Bulldogs,97,100,1,0,0,2015,6272
2016-06-11,16:35,12, Gabba,Brisbane,Fremantle,64,147,1,0,0,2015,6273
2016-06-11,17:40,12, Domain Stadium,West Coast,Adelaide,76,105,1,0,0,2015,6275
2016-06-11,19:25,12, Marvel Stadium,Geelong,North Melbourne,105,74,0,1,0,2015,6274
2016-06-12,13:10,12, Marvel Stadium,St Kilda,Carlton,110,78,0,1,0,2015,6276
2016-06-12,15:20,12, MCG,Richmond,Gold Coast,114,97,0,1,0,2015,6277
2016-06-12,16:40,12, ENGIE Stadium,GWS,Sydney,105,63,0,1,0,2015,6278
2016-06-13,15:20,12, MCG,Melbourne,Collingwood,104,58,0,1,0,2015,6279
2016-06-17,19:50,13, Marvel Stadium,North Melbourne,Hawthorn,84,93,1,0,0,2015,6280
2016-06-18,13:40,13, Gabba,Brisbane,West Coast,82,131,1,0,0,2015,6281
2016-06-18,14:35,13, Domain Stadium,Fremantle,Port Adelaide,86,69,0,1,0,2015,6282
2016-06-18,19:25,13, Marvel Stadium,Western Bulldogs,Geelong,43,100,1,0,0,2015,6283
2016-06-19,13:10,13, SCG,Sydney,Melbourne,86,31,0,1,0,2015,6284
2016-06-19,16:40,13, Marvel Stadium,Essendon,GWS,90,117,1,0,0,2015,6285
2016-06-23,19:20,14, Adelaide Oval,Adelaide,North Melbourne,100,67,0,1,0,2015,6286
2016-06-24,19:50,14, MCG,Collingwood,Fremantle,85,37,0,1,0,2015,6287
2016-06-25,13:40,14, MCG,Richmond,Brisbane,117,75,0,1,0,2015,6288
2016-06-25,16:35,14, ENGIE Stadium,GWS,Carlton,127,65,0,1,0,2015,6289
2016-06-25,19:25,14, Marvel Stadium,St Kilda,Geelong,93,90,0,1,0,2015,6290
2016-06-26,15:20,14, UTAS Stadium,Hawthorn,Gold Coast,86,60,0,1,0,2015,6291
2016-06-30,18:10,15, Domain Stadium,West Coast,Essendon,130,52,0,1,0,2015,6292
2016-07-01,19:20,15, Adelaide Oval,Port Adelaide,Richmond,94,56,0,1,0,2015,6293
2016-07-02,13:40,15, People First Stadium,Gold Coast,St Kilda,108,68,0,1,0,2015,6294
2016-07-02,16:35,15, SCG,Sydney,Western Bulldogs,79,83,1,0,0,2015,6295
2016-07-02,19:25,15, MCG,Carlton,Collingwood,45,57,1,0,0,2015,6296
2016-07-03,15:20,15, MCG,Melbourne,Adelaide,98,120,1,0,0,2015,6297
2016-07-07,19:20,16, Adelaide Oval,Port Adelaide,Hawthorn,79,101,1,0,0,2015,6298
2016-07-08,19:50,16, GMHBA Stadium,Geelong,Sydney,60,98,1,0,0,2015,6299
2016-07-09,13:40,16, ENGIE Stadium,GWS,Collingwood,93,125,1,0,0,2015,6300
2016-07-09,16:35,16, People First Stadium,Gold Coast,Brisbane,139,113,0,1,0,2015,6301
2016-07-09,19:10,16, TIO Stadium,Melbourne,Fremantle,87,55,0,1,0,2015,6303
2016-07-09,19:25,16, Marvel Stadium,Western Bulldogs,Richmond,85,75,0,1,0,2015,6302
2016-07-10,13:10,16, MCG,Carlton,Adelaide,47,107,1,0,0,2015,6304
2016-07-10,13:20,16, Domain Stadium,West Coast,North Melbourne,104,72,0,1,0,2015,6305
2016-07-10,16:40,16, Marvel Stadium,Essendon,St Kilda,98,109,1,0,0,2015,6306
2016-07-14,19:20,17, SCG,Sydney,Hawthorn,70,75,1,0,0,2015,6307
2016-07-15,18:10,17, Domain Stadium,Fremantle,Geelong,61,78,1,0,0,2015,6308
2016-07-16,13:40,17, MCG,Richmond,Essendon,102,83,0,1,0,2015,6309
2016-07-16,16:35,17, Marvel Stadium,North Melbourne,Port Adelaide,77,105,1,0,0,2015,6310
2016-07-16,19:10,17, Adelaide Oval,Adelaide,Collingwood,97,69,0,1,0,2015,6312
2016-07-16,19:25,17, Cazaly's Stadium,Western Bulldogs,Gold Coast,107,59,0,1,0,2015,6311
2016-07-17,13:10,17, MCG,Carlton,West Coast,75,82,1,0,0,2015,6313
2016-07-17,15:20,17, Marvel Stadium,St Kilda,Melbourne,110,74,0,1,0,2015,6314
2016-07-17,16:40,17, Gabba,Brisbane,GWS,67,146,1,0,0,2015,6315
2016-07-22,19:50,18, Marvel Stadium,Collingwood,North Melbourne,84,124,1,0,0,2015,6316
2016-07-23,13:45,18, SCG,Sydney,Carlton,74,68,0,1,0,2015,6317
2016-07-23,14:10,18, People First Stadium,Gold Coast,Fremantle,105,81,0,1,0,2015,6318
2016-07-23,14:35,18, Domain Stadium,West Coast,Melbourne,66,60,0,1,0,2015,6319
2016-07-23,19:25,18, GMHBA Stadium,Geelong,Adelaide,85,55,0,1,0,2015,6321
2016-07-23,19:25,18, Marvel Stadium,Western Bulldogs,St Kilda,60,75,1,0,0,2015,6320
2016-07-24,13:10,18, Marvel Stadium,Essendon,Brisbane,91,128,1,0,0,2015,6322
2016-07-24,15:20,18, MCG,Hawthorn,Richmond,114,44,0,1,0,2015,6323
2016-07-24,16:10,18, Adelaide Oval,Port Adelaide,GWS,60,79,1,0,0,2015,6324
2016-07-29,19:50,19, GMHBA Stadium,Geelong,Western Bulldogs,103,78,0,1,0,2015,6325
2016-07-30,13:45,19, Manuka Oval,GWS,Richmond,111,23,0,1,0,2015,6326
2016-07-30,14:10,19, UTAS Stadium,Hawthorn,Carlton,74,55,0,1,0,2015,6327
2016-07-30,16:35,19, MCG,Collingwood,West Coast,91,72,0,1,0,2015,6328
2016-07-30,19:25,19, Marvel Stadium,North Melbourne,St Kilda,85,62,0,1,0,2015,6330
2016-07-30,19:25,19, Gabba,Brisbane,Port Adelaide,79,173,1,0,0,2015,6329
2016-07-31,13:10,19, MCG,Melbourne,Gold Coast,66,64,0,1,0,2015,6331
2016-07-31,13:20,19, Domain Stadium,Fremantle,Sydney,47,137,1,0,0,2015,6332
2016-07-31,16:10,19, Adelaide Oval,Adelaide,Essendon,143,61,0,1,0,2015,6333
2016-08-05,19:50,20, MCG,Richmond,Collingwood,92,77,0,1,0,2015,6334
2016-08-06,13:45,20, SCG,Sydney,Port Adelaide,100,33,0,1,0,2015,6335
2016-08-06,14:10,20, MCG,Melbourne,Hawthorn,110,81,0,1,0,2015,6336
2016-08-06,16:35,20, People First Stadium,Gold Coast,GWS,84,92,1,0,0,2015,6337
2016-08-06,19:10,20, Adelaide Oval,Adelaide,Brisbane,177,39,0,1,0,2015,6339
2016-08-06,19:25,20, Marvel Stadium,Western Bulldogs,North Melbourne,61,47,0,1,0,2015,6338
2016-08-07,13:10,20, MCG,Carlton,St Kilda,51,122,1,0,0,2015,6340
2016-08-07,14:40,20, Domain Stadium,Fremantle,West Coast,64,110,1,0,0,2015,6342
2016-08-07,15:20,20, Marvel Stadium,Geelong,Essendon,100,34,0,1,0,2015,6341
2016-08-12,19:50,21, Marvel Stadium,Western Bulldogs,Collingwood,95,92,0,1,0,2015,6343
2016-08-13,13:45,21, Gabba,Brisbane,Carlton,99,95,0,1,0,2015,6344
2016-08-13,14:10,21, MCG,Hawthorn,North Melbourne,96,57,0,1,0,2015,6345
2016-08-13,16:35,21, ENGIE Stadium,GWS,West Coast,96,97,1,0,0,2015,6346
2016-08-13,19:10,21, Adelaide Oval,Port Adelaide,Melbourne,54,94,1,0,0,2015,6348
2016-08-13,19:25,21, Marvel Stadium,St Kilda,Sydney,76,146,1,0,0,2015,6347
2016-08-14,13:10,21, Marvel Stadium,Essendon,Gold Coast,75,69,0,1,0,2015,6349
2016-08-14,14:40,21, Domain Stadium,Fremantle,Adelaide,70,142,1,0,0,2015,6351
2016-08-14,15:20,21, MCG,Richmond,Geelong,78,82,1,0,0,2015,6350
2016-08-19,18:10,22, Domain Stadium,West Coast,Hawthorn,92,67,0,1,0,2015,6352
2016-08-20,13:45,22, Ninja Stadium,North Melbourne,Sydney,76,85,1,0,0,2015,6353
2016-08-20,14:10,22, MCG,Richmond,St Kilda,46,55,1,0,0,2015,6354
2016-08-20,16:35,22, ENGIE Stadium,GWS,Fremantle,129,37,0,1,0,2015,6355
2016-08-20,19:10,22, Adelaide Oval,Port Adelaide,Adelaide,94,109,1,0,0,2015,6357
2016-08-20,19:25,22, Marvel Stadium,Collingwood,Gold Coast,118,47,0,1,0,2015,6356
2016-08-21,13:10,22, MCG,Carlton,Melbourne,78,58,0,1,0,2015,6358
2016-08-21,15:20,22, Gabba,Brisbane,Geelong,69,129,1,0,0,2015,6359
2016-08-21,16:40,22, Marvel Stadium,Essendon,Western Bulldogs,53,93,1,0,0,2015,6360
2016-08-26,19:40,23, Adelaide Oval,Adelaide,West Coast,71,100,1,0,0,2015,6368
2016-08-27,13:45,23, GMHBA Stadium,Geelong,Melbourne,155,44,0,1,0,2015,6367
2016-08-27,14:10,23, MCG,Essendon,Carlton,103,79,0,1,0,2015,6363
2016-08-27,16:35,23, SCG,Sydney,Richmond,164,51,0,1,0,2015,6365
2016-08-27,19:25,23, People First Stadium,Gold Coast,Port Adelaide,66,89,1,0,0,2015,6364
2016-08-27,19:25,23, Marvel Stadium,North Melbourne,GWS,63,100,1,0,0,2015,6366
2016-08-28,13:10,23, Marvel Stadium,St Kilda,Brisbane,161,103,0,1,0,2015,6362
2016-08-28,14:40,23, Domain Stadium,Fremantle,Western Bulldogs,69,49,0,1,0,2015,6369
2016-08-28,15:20,23, MCG,Hawthorn,Collingwood,112,111,0,1,0,2015,6361
2016-09-08,18:10,25, Domain Stadium,West Coast,Western Bulldogs,52,99,1,0,0,2015,9298
2016-09-09,19:50,25, MCG,Geelong,Hawthorn,85,83,0,1,0,2015,9299
2016-09-10,15:20,25, Accor Stadium,Sydney,GWS,55,91,1,0,0,2015,9300
2016-09-10,19:10,25, Adelaide Oval,Adelaide,North Melbourne,141,79,0,1,0,2015,9301
2016-09-16,19:50,26, MCG,Hawthorn,Western Bulldogs,84,107,1,0,0,2015,9302
2016-09-17,19:25,26, SCG,Sydney,Adelaide,118,82,0,1,0,2015,9303
2016-09-23,19:50,27, MCG,Geelong,Sydney,60,97,1,0,0,2015,9304
2016-09-24,19:15,27, ENGIE Stadium,GWS,Western Bulldogs,83,89,1,0,0,2015,9305
2016-10-01,14:30,28, MCG,Sydney,Western Bulldogs,67,89,1,0,0,2015,9306
2017-03-23,19:20,1, MCG,Carlton,Richmond,89,132,1,0,0,2015,9307
2017-03-24,19:50,1, MCG,Collingwood,Western Bulldogs,86,100,1,0,0,2015,9308
2017-03-25,16:35,1, SCG,Sydney,Port Adelaide,82,110,1,0,0,2015,9310
2017-03-25,16:35,1, Marvel Stadium,St Kilda,Melbourne,90,120,1,0,0,2015,9309
2017-03-25,19:05,1, People First Stadium,Gold Coast,Brisbane,96,98,1,0,0,2015,9311
2017-03-25,19:25,1, MCG,Essendon,Hawthorn,116,91,0,1,0,2015,9312
2017-03-26,13:10,1, Marvel Stadium,North Melbourne,West Coast,93,136,1,0,0,2015,9313
2017-03-26,14:50,1, Adelaide Oval,Adelaide,GWS,147,91,0,1,0,2015,9314
2017-03-26,16:40,1, Domain Stadium,Fremantle,Geelong,73,115,1,0,0,2015,9315
2017-03-30,19:20,2, MCG,Richmond,Collingwood,99,80,0,1,0,2015,9316
2017-03-31,19:50,2, Marvel Stadium,Western Bulldogs,Sydney,110,87,0,1,0,2015,9317
2017-04-01,13:45,2, MCG,Hawthorn,Adelaide,89,113,1,0,0,2015,9318
2017-04-01,16:35,2, ENGIE Stadium,GWS,Gold Coast,160,58,0,1,0,2015,9319
2017-04-01,16:40,2, Domain Stadium,West Coast,St Kilda,116,97,0,1,0,2015,9321
2017-04-01,18:25,2, Gabba,Brisbane,Essendon,84,111,1,0,0,2015,9320
2017-04-02,13:10,2, Marvel Stadium,Geelong,North Melbourne,112,111,0,1,0,2015,9322
2017-04-02,15:20,2, MCG,Melbourne,Carlton,86,64,0,1,0,2015,9323
2017-04-02,16:10,2, Adelaide Oval,Port Adelaide,Fremantle,145,56,0,1,0,2015,9324
2017-04-07,19:50,3, SCG,Sydney,Collingwood,79,80,1,0,0,2015,9325
2017-04-08,13:45,3, Ninja Stadium,North Melbourne,GWS,67,109,1,0,0,2015,9326
2017-04-08,14:10,3, MCG,Richmond,West Coast,76,65,0,1,0,2015,9327
2017-04-08,16:35,3, Marvel Stadium,Geelong,Melbourne,126,97,0,1,0,2015,9328
2017-04-08,17:40,3, Domain Stadium,Fremantle,Western Bulldogs,89,73,0,1,0,2015,9330
2017-04-08,19:10,3, Adelaide Oval,Port Adelaide,Adelaide,83,100,1,0,0,2015,9329
2017-04-09,13:10,3, Marvel Stadium,St Kilda,Brisbane,107,76,0,1,0,2015,9331
2017-04-09,15:20,3, MCG,Carlton,Essendon,57,42,0,1,0,2015,9332
2017-04-09,16:40,3, People First Stadium,Gold Coast,Hawthorn,139,53,0,1,0,2015,9333
2017-04-13,18:10,4, Domain Stadium,West Coast,Sydney,91,65,0,1,0,2015,9334
2017-04-14,16:20,4, Marvel Stadium,North Melbourne,Western Bulldogs,86,89,1,0,0,2015,9335
2017-04-15,13:45,4, MCG,Melbourne,Fremantle,104,106,1,0,0,2015,9336
2017-04-15,16:35,4, Manuka Oval,GWS,Port Adelaide,112,81,0,1,0,2015,9337
2017-04-15,19:10,4, Adelaide Oval,Adelaide,Essendon,153,88,0,1,0,2015,9339
2017-04-15,19:25,4, Marvel Stadium,Carlton,Gold Coast,82,108,1,0,0,2015,9338
2017-04-16,15:20,4, Marvel Stadium,Collingwood,St Kilda,55,69,1,0,0,2015,9340
2017-04-16,16:40,4, Gabba,Brisbane,Richmond,67,119,1,0,0,2015,9341
2017-04-17,15:20,4, MCG,Hawthorn,Geelong,48,134,1,0,0,2015,9342
2017-04-21,19:20,5, Adelaide Oval,Port Adelaide,Carlton,137,47,0,1,0,2015,9343
2017-04-22,13:45,5, Marvel Stadium,Western Bulldogs,Brisbane,122,90,0,1,0,2015,9344
2017-04-22,16:35,5, People First Stadium,Gold Coast,Adelaide,86,153,1,0,0,2015,9345
2017-04-22,17:40,5, Domain Stadium,Fremantle,North Melbourne,67,62,0,1,0,2015,9347
2017-04-22,19:25,5, SCG,Sydney,GWS,63,105,1,0,0,2015,9346
2017-04-23,15:20,5, Marvel Stadium,St Kilda,Geelong,88,126,1,0,0,2015,9348
2017-04-23,16:40,5, MCG,Hawthorn,West Coast,125,75,0,1,0,2015,9349
2017-04-24,19:25,5, MCG,Richmond,Melbourne,88,75,0,1,0,2015,9350
2017-04-25,15:20,5, MCG,Essendon,Collingwood,100,82,0,1,0,2015,9351
2017-04-28,19:50,6, Manuka Oval,GWS,Western Bulldogs,75,73,0,1,0,2015,9352
2017-04-29,13:45,6, UTAS Stadium,Hawthorn,St Kilda,55,130,1,0,0,2015,9353
2017-04-29,14:10,6, MCG,Carlton,Sydney,97,78,0,1,0,2015,9354
2017-04-29,16:35,6, Gabba,Brisbane,Port Adelaide,67,150,1,0,0,2015,9355
2017-04-29,18:10,6, Domain Stadium,West Coast,Fremantle,103,62,0,1,0,2015,9357
2017-04-29,19:25,6, Marvel Stadium,North Melbourne,Gold Coast,107,94,0,1,0,2015,9356
2017-04-30,13:10,6, Marvel Stadium,Essendon,Melbourne,74,112,1,0,0,2015,9358
2017-04-30,15:20,6, MCG,Geelong,Collingwood,78,107,1,0,0,2015,9359
2017-04-30,16:10,6, Adelaide Oval,Adelaide,Richmond,140,64,0,1,0,2015,9360
2017-05-05,19:50,7, Marvel Stadium,St Kilda,GWS,108,85,0,1,0,2015,9361
2017-05-06,13:45,7, Ninja Stadium,North Melbourne,Adelaide,145,86,0,1,0,2015,9362
2017-05-06,14:10,7, MCG,Collingwood,Carlton,56,79,1,0,0,2015,9363
2017-05-06,16:05,7, Adelaide Oval,Port Adelaide,West Coast,87,97,1,0,0,2015,9364
2017-05-06,19:25,7, People First Stadium,Gold Coast,Geelong,124,99,0,1,0,2015,9365
2017-05-06,19:25,7, Marvel Stadium,Western Bulldogs,Richmond,80,75,0,1,0,2015,9366
2017-05-07,13:10,7, SCG,Sydney,Brisbane,135,81,0,1,0,2015,9367
2017-05-07,14:40,7, Domain Stadium,Fremantle,Essendon,116,79,0,1,0,2015,9369
2017-05-07,15:20,7, MCG,Melbourne,Hawthorn,91,94,1,0,0,2015,9368
2017-05-12,18:10,8, Domain Stadium,West Coast,Western Bulldogs,69,61,0,1,0,2015,9370
2017-05-13,13:45,8, UTAS Stadium,Hawthorn,Brisbane,113,75,0,1,0,2015,9371
2017-05-13,14:10,8, Marvel Stadium,St Kilda,Carlton,85,66,0,1,0,2015,9372
2017-05-13,16:35,8, ENGIE Stadium,GWS,Collingwood,102,99,0,1,0,2015,9373
2017-05-13,19:10,8, Adelaide Oval,Adelaide,Melbourne,66,107,1,0,0,2015,9375
2017-05-13,19:25,8, MCG,Essendon,Geelong,110,93,0,1,0,2015,9374
2017-05-14,13:10,8, MCG,Richmond,Fremantle,70,72,1,0,0,2015,9376
2017-05-14,13:15,8, Jiangwan Stadium,Gold Coast,Port Adelaide,38,110,1,0,0,2015,9378
2017-05-14,16:40,8, Marvel Stadium,North Melbourne,Sydney,78,120,1,0,0,2015,9377
2017-05-19,19:50,9, GMHBA Stadium,Geelong,Western Bulldogs,104,81,0,1,0,2015,9379
2017-05-20,13:45,9, Marvel Stadium,St Kilda,Sydney,68,118,1,0,0,2015,9380
2017-05-20,16:35,9, ENGIE Stadium,GWS,Richmond,78,75,0,1,0,2015,9381
2017-05-20,19:25,9, MCG,Collingwood,Hawthorn,90,72,0,1,0,2015,9383
2017-05-20,19:25,9, Gabba,Brisbane,Adelaide,60,140,1,0,0,2015,9382
2017-05-21,13:10,9, Marvel Stadium,Essendon,West Coast,125,64,0,1,0,2015,9384
2017-05-21,14:40,9, Domain Stadium,Fremantle,Carlton,86,51,0,1,0,2015,9386
2017-05-21,15:20,9, MCG,Melbourne,North Melbourne,90,104,1,0,0,2015,9385
2017-05-25,19:20,10, GMHBA Stadium,Geelong,Port Adelaide,81,79,0,1,0,2015,9387
2017-05-26,19:50,10, SCG,Sydney,Hawthorn,75,81,1,0,0,2015,9388
2017-05-27,13:45,10, Marvel Stadium,Western Bulldogs,St Kilda,90,50,0,1,0,2015,9389
2017-05-27,16:05,10, TIO Traeger Park,Melbourne,Gold Coast,122,87,0,1,0,2015,9390
2017-05-27,19:10,10, Adelaide Oval,Adelaide,Fremantle,143,43,0,1,0,2015,9392
2017-05-27,19:25,10, MCG,Richmond,Essendon,81,66,0,1,0,2015,9391
2017-05-28,13:10,10, MCG,Collingwood,Brisbane,129,84,0,1,0,2015,9393
2017-05-28,14:40,10, Domain Stadium,West Coast,GWS,90,98,1,0,0,2015,9395
2017-05-28,15:20,10, Marvel Stadium,Carlton,North Melbourne,96,113,1,0,0,2015,9394
2017-06-01,19:20,11, Adelaide Oval,Port Adelaide,Hawthorn,98,47,0,1,0,2015,9396
2017-06-02,19:50,11, GMHBA Stadium,Geelong,Adelaide,96,74,0,1,0,2015,9397
2017-06-03,13:45,11, People First Stadium,Gold Coast,West Coast,80,77,0,1,0,2015,9398
2017-06-03,16:35,11, ENGIE Stadium,GWS,Essendon,117,101,0,1,0,2015,9399
2017-06-03,19:25,11, Marvel Stadium,North Melbourne,Richmond,66,101,1,0,0,2015,9400
2017-06-04,14:40,11, Domain Stadium,Fremantle,Collingwood,85,105,1,0,0,2015,9401
2017-06-08,19:20,12, SCG,Sydney,Western Bulldogs,88,42,0,1,0,2015,9402
2017-06-09,19:20,12, Adelaide Oval,Adelaide,St Kilda,111,54,0,1,0,2015,9403
2017-06-10,13:45,12, MCG,Hawthorn,Gold Coast,79,95,1,0,0,2015,9404
2017-06-10,16:35,12, Gabba,Brisbane,Fremantle,121,64,0,1,0,2015,9405
2017-06-10,19:25,12, Marvel Stadium,Essendon,Port Adelaide,131,61,0,1,0,2015,9406
2017-06-11,15:20,12, Marvel Stadium,Carlton,GWS,71,70,0,1,0,2015,9407
2017-06-12,15:20,12, MCG,Melbourne,Collingwood,104,100,0,1,0,2015,9408
2017-06-15,18:10,13, Domain Stadium,West Coast,Geelong,83,70,0,1,0,2015,9409
2017-06-16,19:50,13, Marvel Stadium,North Melbourne,St Kilda,72,89,1,0,0,2015,9410
2017-06-17,13:45,13, MCG,Richmond,Sydney,71,80,1,0,0,2015,9411
2017-06-17,16:05,13, Adelaide Oval,Port Adelaide,Brisbane,121,81,0,1,0,2015,9412
2017-06-17,19:25,13, People First Stadium,Gold Coast,Carlton,73,83,1,0,0,2015,9413
2017-06-18,15:20,13, Marvel Stadium,Western Bulldogs,Melbourne,56,113,1,0,0,2015,9414
2017-06-22,19:20,14, Adelaide Oval,Adelaide,Hawthorn,82,96,1,0,0,2015,9415
2017-06-23,19:50,14, SCG,Sydney,Essendon,86,85,0,1,0,2015,9416
2017-06-24,13:45,14, MCG,Collingwood,Port Adelaide,62,93,1,0,0,2015,9417
2017-06-24,16:35,14, Gabba,Brisbane,GWS,86,146,1,0,0,2015,9418
2017-06-24,17:40,14, Domain Stadium,West Coast,Melbourne,96,99,1,0,0,2015,9420
2017-06-24,19:25,14, Marvel Stadium,Western Bulldogs,North Melbourne,107,106,0,1,0,2015,9419
2017-06-25,13:10,14, GMHBA Stadium,Geelong,Fremantle,74,72,0,1,0,2015,9421
2017-06-25,15:20,14, MCG,Richmond,Carlton,84,58,0,1,0,2015,9422
2017-06-25,16:40,14, Marvel Stadium,St Kilda,Gold Coast,103,72,0,1,0,2015,9423
2017-06-30,19:50,15, MCG,Melbourne,Sydney,50,85,1,0,0,2015,9424
2017-07-01,13:45,15, Marvel Stadium,Western Bulldogs,West Coast,80,87,1,0,0,2015,9425
2017-07-01,14:10,15, MCG,Carlton,Adelaide,77,89,1,0,0,2015,9426
2017-07-01,16:35,15, People First Stadium,Gold Coast,North Melbourne,118,99,0,1,0,2015,9427
2017-07-01,19:10,15, Adelaide Oval,Port Adelaide,Richmond,63,76,1,0,0,2015,9429
2017-07-01,19:25,15, ENGIE Stadium,GWS,Geelong,68,68,0,0,1,2015,9428
2017-07-02,13:10,15, Marvel Stadium,Essendon,Brisbane,82,90,1,0,0,2015,9430
2017-07-02,14:40,15, Domain Stadium,Fremantle,St Kilda,80,89,1,0,0,2015,9432
2017-07-02,15:20,15, MCG,Hawthorn,Collingwood,118,94,0,1,0,2015,9431
2017-07-07,19:20,16, Adelaide Oval,Adelaide,Western Bulldogs,104,45,0,1,0,2015,9433
2017-07-08,13:45,16, UTAS Stadium,Hawthorn,GWS,97,97,0,0,1,2015,9434
2017-07-08,14:10,16, MCG,Collingwood,Essendon,80,117,1,0,0,2015,9435
2017-07-08,16:35,16, SCG,Sydney,Gold Coast,118,51,0,1,0,2015,9436
2017-07-08,19:25,16, Marvel Stadium,St Kilda,Richmond,138,71,0,1,0,2015,9438
2017-07-08,19:25,16, Gabba,Brisbane,Geelong,78,163,1,0,0,2015,9437
2017-07-09,13:10,16, Marvel Stadium,North Melbourne,Fremantle,82,86,1,0,0,2015,9439
2017-07-09,14:40,16, Domain Stadium,West Coast,Port Adelaide,88,120,1,0,0,2015,9441
2017-07-09,15:20,16, MCG,Carlton,Melbourne,82,90,1,0,0,2015,9440
2017-07-14,19:50,17, Marvel Stadium,St Kilda,Essendon,57,118,1,0,0,2015,9442
2017-07-15,13:40,17, Adelaide Oval,Port Adelaide,North Melbourne,127,57,0,1,0,2015,9444
2017-07-15,13:45,17, MCG,Geelong,Hawthorn,88,85,0,1,0,2015,9443
2017-07-15,16:35,17, People First Stadium,Gold Coast,Collingwood,88,103,1,0,0,2015,9445
2017-07-15,19:10,17, TIO Stadium,Melbourne,Adelaide,70,116,1,0,0,2015,9447
2017-07-15,19:25,17, ENGIE Stadium,GWS,Sydney,83,96,1,0,0,2015,9446
2017-07-16,13:10,17, Marvel Stadium,Richmond,Brisbane,112,81,0,1,0,2015,9448
2017-07-16,14:40,17, Domain Stadium,Fremantle,West Coast,44,74,1,0,0,2015,9450
2017-07-16,15:20,17, MCG,Carlton,Western Bulldogs,62,82,1,0,0,2015,9449
2017-07-21,19:20,18, Adelaide Oval,Adelaide,Geelong,91,70,0,1,0,2015,9451
2017-07-22,13:45,18, Marvel Stadium,Essendon,North Melbourne,132,105,0,1,0,2015,9452
2017-07-22,14:10,18, MCG,Melbourne,Port Adelaide,88,65,0,1,0,2015,9453
2017-07-22,16:35,18, Cazaly's Stadium,Western Bulldogs,Gold Coast,110,56,0,1,0,2015,9454
2017-07-22,17:40,18, Domain Stadium,Fremantle,Hawthorn,48,100,1,0,0,2015,9456
2017-07-22,19:25,18, SCG,Sydney,St Kilda,101,59,0,1,0,2015,9455
2017-07-23,13:10,18, MCG,Richmond,GWS,64,45,0,1,0,2015,9457
2017-07-23,15:20,18, Marvel Stadium,Collingwood,West Coast,93,85,0,1,0,2015,9458
2017-07-23,16:40,18, Gabba,Brisbane,Carlton,112,82,0,1,0,2015,9459
2017-07-28,19:50,19, MCG,Hawthorn,Sydney,72,66,0,1,0,2015,9460
2017-07-29,13:45,19, Ninja Stadium,North Melbourne,Melbourne,76,72,0,1,0,2015,9461
2017-07-29,14:10,19, ENGIE Stadium,GWS,Fremantle,98,86,0,1,0,2015,9462
2017-07-29,16:05,19, Adelaide Oval,Port Adelaide,St Kilda,63,61,0,1,0,2015,9463
2017-07-29,19:25,19, People First Stadium,Gold Coast,Richmond,65,98,1,0,0,2015,9464
2017-07-29,19:25,19, Marvel Stadium,Carlton,Geelong,58,123,1,0,0,2015,9465
